"Time stamp","Field thermal power leaving in steam | (MWt)","Field timestep-averaged outlet quality","Field timestep-averaged outlet temperature | (C)","Field total mass flow rate | (kg/s)"
"Sep 25, 05:00 pm",0.0591436,0.00368774,269.965,0.29554
"Sep 25, 06:00 pm",0.00583687,-1,234.257,0.29554
"Sep 25, 07:00 pm",-0.00890182,-1,206.044,0.29554
"Sep 25, 08:00 pm",-0.00406782,-1,183.892,0.29554
"Sep 25, 09:00 pm",-0.0037478,-1,166.066,0.29554
"Sep 25, 10:00 pm",-0.00317976,-1,150.208,0.29554
"Sep 25, 11:00 pm",-0.00274033,-1,136.598,0.29554
"Sep 26, 12:00 am",-0.00238446,-1,124.732,0.29554
"Sep 26, 01:00 am",-0.00208766,-1,114.354,0.29554
"Sep 26, 02:00 am",-0.00184075,-1,105.222,0.29554
"Sep 26, 03:00 am",-0.00165511,-1,97.0826,0.29554
"Sep 26, 04:00 am",-0.00147381,-1,89.8071,0.29554
"Sep 26, 05:00 am",-0.00131802,-1,83.3266,0.29554
"Sep 26, 06:00 am",-0.00116223,-1,77.5909,0.29554
"Sep 26, 07:00 am",0.0368892,-1,172.859,0.29554
"Sep 26, 08:00 am",1.01245,0.618081,269.965,0.860286
"Sep 26, 09:00 am",1.47325,0.623524,269.965,1.23369
"Sep 26, 10:00 am",1.60769,0.624225,269.965,1.34507
"Sep 26, 11:00 am",1.62417,0.624426,269.965,1.35851
"Sep 26, 12:00 pm",1.6646,0.624427,269.965,1.39234
"Sep 26, 01:00 pm",1.63028,0.624513,269.965,1.36346
"Sep 26, 02:00 pm",1.562,0.624023,269.965,1.30718
"Sep 26, 03:00 pm",1.32019,0.62483,269.965,1.10351
"Sep 26, 04:00 pm",0.780586,0.624579,269.965,0.652548
"Sep 26, 05:00 pm",0.0527717,-1,266.896,0.29554
"Sep 26, 06:00 pm",0.000959356,-1,230.733,0.29554
"Sep 26, 07:00 pm",-0.00830003,-1,204.283,0.29554
"Sep 26, 08:00 pm",-0.00395201,-1,183.291,0.29554
"Sep 26, 09:00 pm",-0.00367512,-1,165.809,0.29554
"Sep 26, 10:00 pm",-0.0030877,-1,150.363,0.29554
"Sep 26, 11:00 pm",-0.00269555,-1,137.057,0.29554
"Sep 27, 12:00 am",-0.00237292,-1,125.313,0.29554
"Sep 27, 01:00 am",-0.00207812,-1,114.985,0.29554
"Sep 27, 02:00 am",-0.00185673,-1,105.83,0.29554
"Sep 27, 03:00 am",-0.00166883,-1,97.6188,0.29554
"Sep 27, 04:00 am",-0.00148545,-1,90.2844,0.29554
"Sep 27, 05:00 am",-0.0013281,-1,83.7526,0.29554
"Sep 27, 06:00 am",-0.00117092,-1,77.9725,0.29554
"Sep 27, 07:00 am",0.0331652,-1,163.844,0.29554
"Sep 27, 08:00 am",0.933205,0.576122,269.965,0.824426
"Sep 27, 09:00 am",1.4314,0.623586,269.965,1.19852
"Sep 27, 10:00 am",1.57234,0.623973,269.965,1.31592
"Sep 27, 11:00 am",1.5917,0.624169,269.965,1.33179
"Sep 27, 12:00 pm",1.62825,0.624461,269.965,1.36185
"Sep 27, 01:00 pm",1.59187,0.624198,269.965,1.33188
"Sep 27, 02:00 pm",1.51352,0.623843,269.965,1.26689
"Sep 27, 03:00 pm",1.25795,0.624619,269.965,1.05176
"Sep 27, 04:00 pm",0.716719,0.624518,269.965,0.59919
"Sep 27, 05:00 pm",0.0441408,-1,261.089,0.29554
"Sep 27, 06:00 pm",-0.00991006,-1,234.914,0.29554
"Sep 27, 07:00 pm",-0.00511747,-1,204.91,0.29554
"Sep 27, 08:00 pm",-0.0042949,-1,184.787,0.29554
"Sep 27, 09:00 pm",-0.00367716,-1,166.583,0.29554
"Sep 27, 10:00 pm",-0.00313971,-1,151.071,0.29554
"Sep 27, 11:00 pm",-0.00274229,-1,137.511,0.29554
"Sep 28, 12:00 am",-0.00238205,-1,125.657,0.29554
"Sep 28, 01:00 am",-0.00211186,-1,115.219,0.29554
"Sep 28, 02:00 am",-0.00186092,-1,105.983,0.29554
"Sep 28, 03:00 am",-0.00164892,-1,97.8224,0.29554
"Sep 28, 04:00 am",-0.00146849,-1,90.5779,0.29554
"Sep 28, 05:00 am",-0.00133535,-1,84.0603,0.29554
"Sep 28, 06:00 am",-0.0011772,-1,78.2463,0.29554
"Sep 28, 07:00 am",0.0281858,-1,151.321,0.29554
"Sep 28, 08:00 am",0.809577,0.522703,269.965,0.755021
"Sep 28, 09:00 am",1.36692,0.624023,269.965,1.14383
"Sep 28, 10:00 am",1.52942,0.623764,269.965,1.28034
"Sep 28, 11:00 am",1.57253,0.624022,269.965,1.316
"Sep 28, 12:00 pm",1.62734,0.624438,269.965,1.36114
"Sep 28, 01:00 pm",1.61246,0.624348,269.965,1.34885
"Sep 28, 02:00 pm",1.55868,0.624002,269.965,1.30444
"Sep 28, 03:00 pm",1.3215,0.624824,269.965,1.10462
"Sep 28, 04:00 pm",0.777985,0.624539,269.965,0.650408
"Sep 28, 05:00 pm",0.0467856,-1,262.879,0.29554
"Sep 28, 06:00 pm",-0.0101168,-1,236.446,0.29554
"Sep 28, 07:00 pm",-0.00523263,-1,205.618,0.29554
"Sep 28, 08:00 pm",-0.00437764,-1,185.114,0.29554
"Sep 28, 09:00 pm",-0.00377603,-1,166.475,0.29554
"Sep 28, 10:00 pm",-0.00321746,-1,150.555,0.29554
"Sep 28, 11:00 pm",-0.00280587,-1,136.661,0.29554
"Sep 29, 12:00 am",-0.00243441,-1,124.53,0.29554
"Sep 29, 01:00 am",-0.0021053,-1,114.001,0.29554
"Sep 29, 02:00 am",-0.00187948,-1,104.727,0.29554
"Sep 29, 03:00 am",-0.00168834,-1,96.4129,0.29554
"Sep 29, 04:00 am",-0.00150214,-1,88.99,0.29554
"Sep 29, 05:00 am",-0.00136452,-1,82.3202,0.29554
"Sep 29, 06:00 am",-0.00122381,-1,76.3138,0.29554
"Sep 29, 07:00 am",0.0289954,-1,151.474,0.29554
"Sep 29, 08:00 am",0.833718,0.527426,269.965,0.773458
"Sep 29, 09:00 am",1.37714,0.623928,269.965,1.15254
"Sep 29, 10:00 am",1.52383,0.62374,269.965,1.2757
"Sep 29, 11:00 am",1.548,0.623895,269.965,1.29568
"Sep 29, 12:00 pm",1.58174,0.624081,269.965,1.32361
"Sep 29, 01:00 pm",1.54952,0.623939,269.965,1.29688
"Sep 29, 02:00 pm",1.47533,0.623791,269.965,1.23499
"Sep 29, 03:00 pm",1.22525,0.626186,269.965,1.02225
"Sep 29, 04:00 pm",0.686681,0.624504,269.965,0.574082
"Sep 29, 05:00 pm",0.0388121,-1,257.456,0.29554
"Sep 29, 06:00 pm",-0.00971372,-1,231.14,0.29554
"Sep 29, 07:00 pm",-0.00502887,-1,202.091,0.29554
"Sep 29, 08:00 pm",-0.00426469,-1,182.071,0.29554
"Sep 29, 09:00 pm",-0.00367883,-1,163.897,0.29554
"Sep 29, 10:00 pm",-0.00314412,-1,148.335,0.29554
"Sep 29, 11:00 pm",-0.00271808,-1,134.812,0.29554
"Sep 30, 12:00 am",-0.00238863,-1,122.977,0.29554
"Sep 30, 01:00 am",-0.00211766,-1,112.496,0.29554
"Sep 30, 02:00 am",-0.00186579,-1,103.226,0.29554
"Sep 30, 03:00 am",-0.00167656,-1,94.972,0.29554
"Sep 30, 04:00 am",-0.00149227,-1,87.5974,0.29554
"Sep 30, 05:00 am",-0.00135591,-1,80.9699,0.29554
"Sep 30, 06:00 am",-0.00119504,-1,75.0603,0.29554
"Sep 30, 07:00 am",0.0316795,-1,157.228,0.29554
"Sep 30, 08:00 am",0.915367,0.555386,269.965,0.824506
"Sep 30, 09:00 am",1.43686,0.623575,269.965,1.20311
"Sep 30, 10:00 am",1.581,0.624032,269.965,1.32307
"Sep 30, 11:00 am",1.60176,0.624244,269.965,1.34008
"Sep 30, 12:00 pm",1.63626,0.624535,269.965,1.36842
"Sep 30, 01:00 pm",1.60716,0.624314,269.965,1.34447
"Sep 30, 02:00 pm",1.5365,0.623912,269.965,1.28601
"Sep 30, 03:00 pm",1.28228,0.624978,269.965,1.07159
"Sep 30, 04:00 pm",0.725052,0.624674,269.965,0.606032
"Sep 30, 05:00 pm",0.0368544,-1,256.112,0.29554
"Sep 30, 06:00 pm",-0.00949869,-1,230.008,0.29554
"Sep 30, 07:00 pm",-0.00490516,-1,201.958,0.29554
"Sep 30, 08:00 pm",-0.0041718,-1,182.379,0.29554
"Sep 30, 09:00 pm",-0.00357212,-1,164.69,0.29554
"Sep 30, 10:00 pm",-0.00303119,-1,149.657,0.29554
"Sep 30, 11:00 pm",-0.0026528,-1,136.551,0.29554
"Oct 1, 12:00 am",-0.00230871,-1,125.074,0.29554
"Oct 1, 01:00 am",-0.00205037,-1,114.952,0.29554
"Oct 1, 02:00 am",-0.00180914,-1,105.983,0.29554
"Oct 1, 03:00 am",-0.00160489,-1,98.0504,0.29554
"Oct 1, 04:00 am",-0.00145315,-1,90.9385,0.29554
"Oct 1, 05:00 am",-0.0013221,-1,84.4877,0.29554
"Oct 1, 06:00 am",-0.00116567,-1,78.7338,0.29554
"Oct 1, 07:00 am",0.0273962,-1,149.764,0.29554
"Oct 1, 08:00 am",0.809876,0.517982,269.965,0.758582
"Oct 1, 09:00 am",1.35409,0.624141,269.965,1.13291
"Oct 1, 10:00 am",1.49821,0.623698,269.965,1.25431
"Oct 1, 11:00 am",1.52241,0.623816,269.965,1.27438
"Oct 1, 12:00 pm",1.5598,0.623964,269.965,1.30544
"Oct 1, 01:00 pm",1.53924,0.6239,269.965,1.28833
"Oct 1, 02:00 pm",1.43299,0.623879,269.965,1.19938
"Oct 1, 03:00 pm",1.18601,0.624739,269.965,0.991418
"Oct 1, 04:00 pm",0.645298,0.624634,269.965,0.539381
"Oct 1, 05:00 pm",0.0341837,-1,254.272,0.29554
"Oct 1, 06:00 pm",-0.00935638,-1,228.368,0.29554
"Oct 1, 07:00 pm",-0.00481233,-1,200.868,0.29554
"Oct 1, 08:00 pm",-0.00410831,-1,181.578,0.29554
"Oct 1, 09:00 pm",-0.00354882,-1,164.072,0.29554
"Oct 1, 10:00 pm",-0.00304244,-1,149.042,0.29554
"Oct 1, 11:00 pm",-0.00263464,-1,135.958,0.29554
"Oct 2, 12:00 am",-0.0023196,-1,124.487,0.29554
"Oct 2, 01:00 am",-0.00205974,-1,114.311,0.29554
"Oct 2, 02:00 am",-0.00181691,-1,105.3,0.29554
"Oct 2, 03:00 am",-0.00163477,-1,97.2666,0.29554
"Oct 2, 04:00 am",-0.00145642,-1,90.0814,0.29554
"Oct 2, 05:00 am",-0.00132483,-1,83.6174,0.29554
"Oct 2, 06:00 am",-0.00116816,-1,77.8495,0.29554
"Oct 2, 07:00 am",0.0252282,-1,143.247,0.29554
"Oct 2, 08:00 am",0.726304,0.499325,269.965,0.700002
"Oct 2, 09:00 am",0.52588,0.624215,269.965,0.43979
"Oct 2, 10:00 am",0.444735,0.623274,269.965,0.372387
"Oct 2, 11:00 am",0.390737,0.622537,269.965,0.327491
"Oct 2, 12:00 pm",0.470251,0.622435,269.965,0.3942
"Oct 2, 01:00 pm",0.670792,0.623416,269.965,0.561614
"Oct 2, 02:00 pm",0.60247,0.623619,269.965,0.50426
"Oct 2, 03:00 pm",0.687372,0.623731,269.965,0.575256
"Oct 2, 04:00 pm",0.310394,0.533493,269.965,0.29554
"Oct 2, 05:00 pm",0.0205797,-1,244.771,0.29554
"Oct 2, 06:00 pm",-0.00847737,-1,220.421,0.29554
"Oct 2, 07:00 pm",-0.00471363,-1,194.967,0.29554
"Oct 2, 08:00 pm",-0.00393852,-1,176.02,0.29554
"Oct 2, 09:00 pm",-0.00340566,-1,159.223,0.29554
"Oct 2, 10:00 pm",-0.0029345,-1,144.709,0.29554
"Oct 2, 11:00 pm",-0.00257166,-1,131.987,0.29554
"Oct 3, 12:00 am",-0.00224265,-1,120.831,0.29554
"Oct 3, 01:00 am",-0.00199507,-1,110.98,0.29554
"Oct 3, 02:00 am",-0.00176262,-1,102.241,0.29554
"Oct 3, 03:00 am",-0.00158835,-1,94.4399,0.29554
"Oct 3, 04:00 am",-0.00141668,-1,87.455,0.29554
"Oct 3, 05:00 am",-0.0012687,-1,81.2256,0.29554
"Oct 3, 06:00 am",-0.00111961,-1,75.7075,0.29554
"Oct 3, 07:00 am",0.0281379,-1,148.85,0.29554
"Oct 3, 08:00 am",0.854196,0.522678,269.965,0.794916
"Oct 3, 09:00 am",1.39274,0.623868,269.965,1.16569
"Oct 3, 10:00 am",1.52452,0.623759,269.965,1.27625
"Oct 3, 11:00 am",1.53792,0.623863,269.965,1.28729
"Oct 3, 12:00 pm",1.56091,0.623965,269.965,1.30637
"Oct 3, 01:00 pm",1.5276,0.623852,269.965,1.27867
"Oct 3, 02:00 pm",1.44504,0.623821,269.965,1.20957
"Oct 3, 03:00 pm",1.18481,0.624718,269.965,0.990448
"Oct 3, 04:00 pm",0.631378,0.623954,269.965,0.528225
"Oct 3, 05:00 pm",0.0289366,-1,250.632,0.29554
"Oct 3, 06:00 pm",-0.00936181,-1,224.085,0.29554
"Oct 3, 07:00 pm",-0.00489843,-1,196.701,0.29554
"Oct 3, 08:00 pm",-0.00414856,-1,176.967,0.29554
"Oct 3, 09:00 pm",-0.00357562,-1,159.271,0.29554
"Oct 3, 10:00 pm",-0.00303891,-1,144.146,0.29554
"Oct 3, 11:00 pm",-0.00265858,-1,130.972,0.29554
"Oct 4, 12:00 am",-0.00231431,-1,119.439,0.29554
"Oct 4, 01:00 am",-0.00205533,-1,109.27,0.29554
"Oct 4, 02:00 am",-0.0018136,-1,100.262,0.29554
"Oct 4, 03:00 am",-0.00160886,-1,92.2969,0.29554
"Oct 4, 04:00 am",-0.00145668,-1,85.1569,0.29554
"Oct 4, 05:00 am",-0.00130342,-1,78.7432,0.29554
"Oct 4, 06:00 am",-0.00112851,-1,73.1273,0.29554
"Oct 4, 07:00 am",0.0289165,-1,148.361,0.29554
"Oct 4, 08:00 am",0.868747,0.525538,269.965,0.805843
"Oct 4, 09:00 am",1.40678,0.623791,269.965,1.17758
"Oct 4, 10:00 am",1.53876,0.623806,269.965,1.28809
"Oct 4, 11:00 am",1.55301,0.623926,269.965,1.29982
"Oct 4, 12:00 pm",1.57864,0.624065,269.965,1.32104
"Oct 4, 01:00 pm",1.54657,0.623925,269.965,1.29442
"Oct 4, 02:00 pm",1.46105,0.623798,269.965,1.22302
"Oct 4, 03:00 pm",1.19802,0.624854,269.965,1.00131
"Oct 4, 04:00 pm",0.634283,0.624383,269.965,0.53035
"Oct 4, 05:00 pm",0.0278417,-1,249.868,0.29554
"Oct 4, 06:00 pm",-0.00932128,-1,223.276,0.29554
"Oct 4, 07:00 pm",-0.00483787,-1,196.233,0.29554
"Oct 4, 08:00 pm",-0.00407273,-1,176.794,0.29554
"Oct 4, 09:00 pm",-0.00348393,-1,159.502,0.29554
"Oct 4, 10:00 pm",-0.00296599,-1,144.762,0.29554
"Oct 4, 11:00 pm",-0.0025987,-1,131.903,0.29554
"Oct 5, 12:00 am",-0.00229048,-1,120.56,0.29554
"Oct 5, 01:00 am",-0.00201058,-1,110.566,0.29554
"Oct 5, 02:00 am",-0.0017756,-1,101.761,0.29554
"Oct 5, 03:00 am",-0.00159961,-1,93.9007,0.29554
"Oct 5, 04:00 am",-0.00142629,-1,86.8653,0.29554
"Oct 5, 05:00 am",-0.00129876,-1,80.5311,0.29554
"Oct 5, 06:00 am",-0.00114567,-1,74.876,0.29554
"Oct 5, 07:00 am",0.0276593,-1,146.751,0.29554
"Oct 5, 08:00 am",0.847044,0.517695,269.965,0.792126
"Oct 5, 09:00 am",1.39835,0.623837,269.965,1.17044
"Oct 5, 10:00 am",1.53114,0.62378,269.965,1.28176
"Oct 5, 11:00 am",1.53969,0.623873,269.965,1.28875
"Oct 5, 12:00 pm",1.5641,0.62398,269.965,1.30901
"Oct 5, 01:00 pm",1.53282,0.623872,269.965,1.283
"Oct 5, 02:00 pm",1.45324,0.623804,269.965,1.21646
"Oct 5, 03:00 pm",1.19305,0.624852,269.965,0.997159
"Oct 5, 04:00 pm",0.62672,0.623849,269.965,0.524401
"Oct 5, 05:00 pm",0.0264327,-1,248.884,0.29554
"Oct 5, 06:00 pm",-0.00922542,-1,222.379,0.29554
"Oct 5, 07:00 pm",-0.00474384,-1,195.873,0.29554
"Oct 5, 08:00 pm",-0.00400354,-1,176.775,0.29554
"Oct 5, 09:00 pm",-0.00345692,-1,159.696,0.29554
"Oct 5, 10:00 pm",-0.00294513,-1,145.063,0.29554
"Oct 5, 11:00 pm",-0.00258128,-1,132.297,0.29554
"Oct 6, 12:00 am",-0.00227609,-1,121.031,0.29554
"Oct 6, 01:00 am",-0.00202322,-1,111.032,0.29554
"Oct 6, 02:00 am",-0.00181022,-1,102.103,0.29554
"Oct 6, 03:00 am",-0.00160605,-1,94.1539,0.29554
"Oct 6, 04:00 am",-0.00145413,-1,87.0303,0.29554
"Oct 6, 05:00 am",-0.00130124,-1,80.6304,0.29554
"Oct 6, 06:00 am",-0.00112659,-1,75.0263,0.29554
"Oct 6, 07:00 am",0.0276688,-1,146.96,0.29554
"Oct 6, 08:00 am",0.846386,0.517959,269.965,0.791347
"Oct 6, 09:00 am",1.38497,0.623919,269.965,1.1591
"Oct 6, 10:00 am",0.732887,0.624102,269.965,0.613053
"Oct 6, 11:00 am",0.705013,0.623644,269.965,0.590093
"Oct 6, 12:00 pm",0.348831,0.614544,269.965,0.29554
"Oct 6, 01:00 pm",0.121184,0.13451,269.965,0.29554
"Oct 6, 02:00 pm",0.387608,0.619511,269.965,0.326195
"Oct 6, 03:00 pm",0.532871,0.623368,269.965,0.446146
"Oct 6, 04:00 pm",0.027743,-1,249.799,0.29554
"Oct 6, 05:00 pm",-0.009079,-1,224.25,0.29554
"Oct 6, 06:00 pm",-0.0048538,-1,197.157,0.29554
"Oct 6, 07:00 pm",-0.00406313,-1,177.808,0.29554
"Oct 6, 08:00 pm",-0.00351929,-1,160.437,0.29554
"Oct 6, 09:00 pm",-0.00302001,-1,145.485,0.29554
"Oct 6, 10:00 pm",-0.0026162,-1,132.473,0.29554
"Oct 6, 11:00 pm",-0.00227902,-1,121.133,0.29554
"Oct 7, 12:00 am",-0.00202575,-1,111.123,0.29554
"Oct 7, 01:00 am",-0.00178847,-1,102.251,0.29554
"Oct 7, 02:00 am",-0.00158743,-1,94.4003,0.29554
"Oct 7, 03:00 am",-0.00141583,-1,87.4218,0.29554
"Oct 7, 04:00 am",-0.00128972,-1,81.1346,0.29554
"Oct 7, 05:00 am",-0.00115889,-1,75.4614,0.29554
"Oct 7, 06:00 am",-0.0010448,-1,70.3717,0.29554
"Oct 7, 07:00 am",-0.000904938,-1,65.9031,0.29554
"Oct 7, 08:00 am",0.00392296,-1,74.85,0.29554
"Oct 7, 09:00 am",0.00653954,-1,101.952,0.29554
"Oct 7, 10:00 am",-0.00177892,-1,111.519,0.29554
"Oct 7, 11:00 am",0.000581579,-1,108.164,0.29554
"Oct 7, 12:00 pm",0.000372328,-1,111.226,0.29554
"Oct 7, 01:00 pm",0.00168507,-1,116.601,0.29554
"Oct 7, 02:00 pm",-0.00101102,-1,117.898,0.29554
"Oct 7, 03:00 pm",-0.00185439,-1,110.498,0.29554
"Oct 7, 04:00 pm",-0.00165563,-1,102.256,0.29554
"Oct 7, 05:00 pm",-0.00150242,-1,94.9151,0.29554
"Oct 7, 06:00 pm",-0.00138682,-1,88.1863,0.29554
"Oct 7, 07:00 pm",-0.00124268,-1,82.0883,0.29554
"Oct 7, 08:00 pm",-0.00113894,-1,76.5701,0.29554
"Oct 7, 09:00 pm",-0.00102751,-1,71.5683,0.29554
"Oct 7, 10:00 pm",-0.000929676,-1,67.0667,0.29554
"Oct 7, 11:00 pm",-0.000863345,-1,62.9474,0.29554
"Oct 8, 12:00 am",-0.00078499,-1,59.1802,0.29554
"Oct 8, 01:00 am",-0.000734463,-1,55.7151,0.29554
"Oct 8, 02:00 am",-0.000670583,-1,52.5298,0.29554
"Oct 8, 03:00 am",-0.000613465,-1,49.6366,0.29554
"Oct 8, 04:00 am",-0.000580679,-1,46.9512,0.29554
"Oct 8, 05:00 am",-0.000533001,-1,44.4654,0.29554
"Oct 8, 06:00 am",-0.000472368,-1,42.2491,0.29554
"Oct 8, 07:00 am",0.0242955,-1,107.239,0.29554
"Oct 8, 08:00 am",0.694077,0.0809979,268.258,0.725842
"Oct 8, 09:00 am",1.33394,0.624276,269.965,1.11584
"Oct 8, 10:00 am",1.46436,0.623676,269.965,1.22599
"Oct 8, 11:00 am",1.42982,0.623947,269.965,1.19662
"Oct 8, 12:00 pm",1.44677,0.623755,269.965,1.21112
"Oct 8, 01:00 pm",1.40071,0.624027,269.965,1.17212
"Oct 8, 02:00 pm",1.30026,0.624832,269.965,1.08684
"Oct 8, 03:00 pm",1.02326,0.62358,269.965,0.856652
"Oct 8, 04:00 pm",0.48467,0.62425,269.965,0.4053
"Oct 8, 05:00 pm",0.0196329,-1,244.102,0.29554
"Oct 8, 06:00 pm",-0.00874412,-1,218.49,0.29554
"Oct 8, 07:00 pm",-0.00464235,-1,193.245,0.29554
"Oct 8, 08:00 pm",-0.00391972,-1,174.429,0.29554
"Oct 8, 09:00 pm",-0.00338491,-1,157.705,0.29554
"Oct 8, 10:00 pm",-0.00291865,-1,143.263,0.29554
"Oct 8, 11:00 pm",-0.00253216,-1,130.672,0.29554
"Oct 9, 12:00 am",-0.00223543,-1,119.612,0.29554
"Oct 9, 01:00 am",-0.00196465,-1,109.852,0.29554
"Oct 9, 02:00 am",-0.0017604,-1,101.181,0.29554
"Oct 9, 03:00 am",-0.00156374,-1,93.4482,0.29554
"Oct 9, 04:00 am",-0.00139535,-1,86.574,0.29554
"Oct 9, 05:00 am",-0.00125042,-1,80.4376,0.29554
"Oct 9, 06:00 am",-0.0011037,-1,75.0006,0.29554
"Oct 9, 07:00 am",0.0224104,-1,133.181,0.29554
"Oct 9, 08:00 am",0.00632574,-1,199.967,0.29554
"Oct 9, 09:00 am",0.281925,0.389548,269.965,0.344267
"Oct 9, 10:00 am",0.861918,0.623697,269.965,0.721416
"Oct 9, 11:00 am",0.0191376,-1,243.752,0.29554
"Oct 9, 12:00 pm",-0.00674521,-1,222.186,0.29554
"Oct 9, 01:00 pm",-0.003096,-1,206.31,0.29554
"Oct 9, 02:00 pm",-0.0042948,-1,189.597,0.29554
"Oct 9, 03:00 pm",0.107885,-0.520209,243.018,0.29554
"Oct 9, 04:00 pm",0.0677105,0.0217526,269.965,0.29554
"Oct 9, 05:00 pm",0.010033,-1,237.271,0.29554
"Oct 9, 06:00 pm",-0.00911777,-1,209.199,0.29554
"Oct 9, 07:00 pm",-0.00416181,-1,185.737,0.29554
"Oct 9, 08:00 pm",-0.00379489,-1,167.788,0.29554
"Oct 9, 09:00 pm",-0.00323433,-1,151.667,0.29554
"Oct 9, 10:00 pm",-0.00277846,-1,137.863,0.29554
"Oct 9, 11:00 pm",-0.00244349,-1,125.763,0.29554
"Oct 10, 12:00 am",-0.00213653,-1,115.132,0.29554
"Oct 10, 01:00 am",-0.00190606,-1,105.723,0.29554
"Oct 10, 02:00 am",-0.00168743,-1,97.3597,0.29554
"Oct 10, 03:00 am",-0.0015013,-1,89.945,0.29554
"Oct 10, 04:00 am",-0.00136385,-1,83.2798,0.29554
"Oct 10, 05:00 am",-0.00122316,-1,77.2778,0.29554
"Oct 10, 06:00 am",-0.00110088,-1,71.9013,0.29554
"Oct 10, 07:00 am",0.00269642,-1,77.1001,0.29554
"Oct 10, 08:00 am",0.541015,-0.189566,259.207,0.539464
"Oct 10, 09:00 am",1.36192,0.624045,269.965,1.13961
"Oct 10, 10:00 am",0.175471,0.248984,269.965,0.29554
"Oct 10, 11:00 am",1.46553,0.622485,269.965,1.22894
"Oct 10, 12:00 pm",1.49781,0.62375,269.965,1.25389
"Oct 10, 01:00 pm",1.45786,0.623766,269.965,1.22039
"Oct 10, 02:00 pm",1.37852,0.624337,269.965,1.15305
"Oct 10, 03:00 pm",1.09507,0.624662,269.965,0.915462
"Oct 10, 04:00 pm",0.527941,0.624481,269.965,0.441356
"Oct 10, 05:00 pm",0.0184403,-1,243.259,0.29554
"Oct 10, 06:00 pm",-0.00890317,-1,216.926,0.29554
"Oct 10, 07:00 pm",-0.00470368,-1,191.46,0.29554
"Oct 10, 08:00 pm",-0.00398229,-1,172.297,0.29554
"Oct 10, 09:00 pm",-0.00343151,-1,155.302,0.29554
"Oct 10, 10:00 pm",-0.00292926,-1,140.717,0.29554
"Oct 10, 11:00 pm",-0.00254092,-1,128.067,0.29554
"Oct 11, 12:00 am",-0.00224302,-1,116.957,0.29554
"Oct 11, 01:00 am",-0.0019711,-1,107.155,0.29554
"Oct 11, 02:00 am",-0.00174231,-1,98.5133,0.29554
"Oct 11, 03:00 am",-0.00154831,-1,90.8575,0.29554
"Oct 11, 04:00 am",-0.0014044,-1,83.9847,0.29554
"Oct 11, 05:00 am",-0.00125828,-1,77.8025,0.29554
"Oct 11, 06:00 am",-0.00111049,-1,72.3281,0.29554
"Oct 11, 07:00 am",0.0179727,-1,118.742,0.29554
"Oct 11, 08:00 am",0.536251,0.378671,269.965,0.601841
"Oct 11, 09:00 am",1.1937,0.624455,269.965,0.998237
"Oct 11, 10:00 am",1.34387,0.624442,269.965,1.1239
"Oct 11, 11:00 am",1.40368,0.623942,269.965,1.17474
"Oct 11, 12:00 pm",1.42441,0.623915,269.965,1.19214
"Oct 11, 01:00 pm",1.38405,0.624137,269.965,1.158
"Oct 11, 02:00 pm",1.32222,0.624704,269.965,1.1054
"Oct 11, 03:00 pm",1.04625,0.624095,269.965,0.875296
"Oct 11, 04:00 pm",0.502386,0.623979,269.965,0.420272
"Oct 11, 05:00 pm",0.0178797,-1,242.862,0.29554
"Oct 11, 06:00 pm",-0.00876254,-1,216.907,0.29554
"Oct 11, 07:00 pm",-0.00464813,-1,191.838,0.29554
"Oct 11, 08:00 pm",-0.00393582,-1,172.904,0.29554
"Oct 11, 09:00 pm",-0.00339389,-1,156.113,0.29554
"Oct 11, 10:00 pm",-0.0028993,-1,141.692,0.29554
"Oct 11, 11:00 pm",-0.00254282,-1,129.102,0.29554
"Oct 12, 12:00 am",-0.00221907,-1,118.056,0.29554
"Oct 12, 01:00 am",-0.00195079,-1,108.366,0.29554
"Oct 12, 02:00 am",-0.00172521,-1,99.8158,0.29554
"Oct 12, 03:00 am",-0.00155644,-1,92.1745,0.29554
"Oct 12, 04:00 am",-0.00138926,-1,85.3276,0.29554
"Oct 12, 05:00 am",-0.00124503,-1,79.2175,0.29554
"Oct 12, 06:00 am",-0.00109912,-1,73.803,0.29554
"Oct 12, 07:00 am",0.0185199,-1,121.679,0.29554
"Oct 12, 08:00 am",0.610009,0.0802699,263.18,0.656273
"Oct 12, 09:00 am",1.24424,0.624668,269.965,1.04022
"Oct 12, 10:00 am",1.38036,0.624071,269.965,1.15501
"Oct 12, 11:00 am",1.42146,0.624029,269.965,1.18949
"Oct 12, 12:00 pm",1.44917,0.623752,269.965,1.21314
"Oct 12, 01:00 pm",1.4106,0.623957,269.965,1.1805
"Oct 12, 02:00 pm",1.33465,0.62464,269.965,1.11589
"Oct 12, 03:00 pm",1.05329,0.624217,269.965,0.881042
"Oct 12, 04:00 pm",0.500131,0.623895,269.965,0.418432
"Oct 12, 05:00 pm",0.0175981,-1,242.662,0.29554
"Oct 12, 06:00 pm",-0.00867839,-1,216.894,0.29554
"Oct 12, 07:00 pm",-0.00455232,-1,192.276,0.29554
"Oct 12, 08:00 pm",-0.00389471,-1,173.641,0.29554
"Oct 12, 09:00 pm",-0.00333076,-1,157.11,0.29554
"Oct 12, 10:00 pm",-0.00284832,-1,142.965,0.29554
