"Time stamp","Field thermal power leaving in steam | (MWt)","Field timestep-averaged outlet quality","Field timestep-averaged outlet temperature | (C)","Field total mass flow rate | (kg/s)"
"Jan 18, 01:00 am",-0.00146935,-1,78.4156,0.267669
"Jan 18, 02:00 am",-0.00130567,-1,71.1509,0.267669
"Jan 18, 03:00 am",-0.00118488,-1,64.6197,0.267669
"Jan 18, 04:00 am",-0.00106075,-1,58.7376,0.267669
"Jan 18, 05:00 am",-0.000971485,-1,53.4097,0.267669
"Jan 18, 06:00 am",-0.0008749,-1,48.5781,0.267669
"Jan 18, 07:00 am",-0.000753791,-1,44.3407,0.267669
"Jan 18, 08:00 am",0.0206505,-1,104.241,0.267669
"Jan 18, 09:00 am",0.690268,0.543103,212.377,0.578165
"Jan 18, 10:00 am",1.0721,0.866588,212.377,0.601464
"Jan 18, 11:00 am",1.05414,0.866394,212.377,0.591511
"Jan 18, 12:00 pm",1.04278,0.630649,212.377,0.780192
"Jan 18, 01:00 pm",1.06164,0.630164,212.377,0.794849
"Jan 18, 02:00 pm",1.07264,0.630401,212.377,0.802814
"Jan 18, 03:00 pm",0.87765,0.630718,212.377,0.656566
"Jan 18, 04:00 pm",0.343947,0.603286,212.377,0.267669
"Jan 18, 05:00 pm",0.0111674,-1,189.452,0.267669
"Jan 18, 06:00 pm",-0.00598421,-1,168.634,0.267669
"Jan 18, 07:00 pm",-0.00343388,-1,148.046,0.267669
"Jan 18, 08:00 pm",-0.002814,-1,132.401,0.267669
"Jan 18, 09:00 pm",-0.00248178,-1,118.619,0.267669
"Jan 18, 10:00 pm",-0.00213895,-1,106.63,0.267669
"Jan 18, 11:00 pm",-0.00189443,-1,96.1108,0.267669
"Jan 19, 12:00 am",-0.00166676,-1,86.804,0.267669
"Jan 19, 01:00 am",-0.00147331,-1,78.5911,0.267669
"Jan 19, 02:00 am",-0.00132963,-1,71.2433,0.267669
"Jan 19, 03:00 am",-0.00120576,-1,64.5916,0.267669
"Jan 19, 04:00 am",-0.00107871,-1,58.6071,0.267669
"Jan 19, 05:00 am",-0.000968304,-1,53.2488,0.267669
"Jan 19, 06:00 am",-0.000853535,-1,48.4925,0.267669
"Jan 19, 07:00 am",-0.000753052,-1,44.3065,0.267669
"Jan 19, 08:00 am",0.0228517,-1,110.687,0.267669
"Jan 19, 09:00 am",0.774555,0.548622,212.377,0.636375
"Jan 19, 10:00 am",1.13888,0.630192,212.377,0.85265
"Jan 19, 11:00 am",1.11729,0.630964,212.377,0.835572
"Jan 19, 12:00 pm",1.10865,0.630891,212.377,0.829194
"Jan 19, 01:00 pm",1.12798,0.631014,212.377,0.843513
"Jan 19, 02:00 pm",1.13432,0.631053,212.377,0.848205
"Jan 19, 03:00 pm",0.940395,0.630904,212.377,0.703327
"Jan 19, 04:00 pm",0.393255,0.630146,212.377,0.294413
"Jan 19, 05:00 pm",0.011859,-1,190.033,0.267669
"Jan 19, 06:00 pm",-0.00606087,-1,168.916,0.267669
"Jan 19, 07:00 pm",-0.00344965,-1,148.174,0.267669
"Jan 19, 08:00 pm",-0.00283863,-1,132.451,0.267669
"Jan 19, 09:00 pm",-0.00250782,-1,118.527,0.267669
"Jan 19, 10:00 pm",-0.00215903,-1,106.418,0.267669
"Jan 19, 11:00 pm",-0.00188855,-1,95.8723,0.267669
"Jan 20, 12:00 am",-0.00166167,-1,86.5961,0.267669
"Jan 20, 01:00 am",-0.00146914,-1,78.4068,0.267669
"Jan 20, 02:00 am",-0.0013055,-1,71.1431,0.267669
"Jan 20, 03:00 am",-0.00118473,-1,64.6127,0.267669
"Jan 20, 04:00 am",-0.00106062,-1,58.7313,0.267669
"Jan 20, 05:00 am",-0.000952457,-1,53.463,0.267669
"Jan 20, 06:00 am",-0.000858106,-1,48.728,0.267669
"Jan 20, 07:00 am",-0.000757162,-1,44.5174,0.267669
"Jan 20, 08:00 am",0.0231149,-1,111.659,0.267669
"Jan 20, 09:00 am",0.779334,0.55235,212.377,0.63764
"Jan 20, 10:00 am",1.13898,0.630269,212.377,0.852633
"Jan 20, 11:00 am",1.1149,0.63096,212.377,0.833795
"Jan 20, 12:00 pm",1.10572,0.630876,212.377,0.827023
"Jan 20, 01:00 pm",1.11665,0.630958,212.377,0.835104
"Jan 20, 02:00 pm",0.612479,0.630977,212.377,0.458011
"Jan 20, 03:00 pm",0.900757,0.629992,212.377,0.674548
"Jan 20, 04:00 pm",0.172324,0.264003,212.377,0.267669
"Jan 20, 05:00 pm",0.0107839,-1,189.129,0.267669
"Jan 20, 06:00 pm",-0.00611845,-1,167.821,0.267669
"Jan 20, 07:00 pm",-0.00333285,-1,147.273,0.267669
"Jan 20, 08:00 pm",-0.00276501,-1,132.07,0.267669
"Jan 20, 09:00 pm",-0.00247959,-1,118.369,0.267669
"Jan 20, 10:00 pm",-0.00213201,-1,106.408,0.267669
"Jan 20, 11:00 pm",-0.00188962,-1,95.9184,0.267669
"Jan 21, 12:00 am",-0.00166275,-1,86.6338,0.267669
"Jan 21, 01:00 am",-0.00146982,-1,78.4405,0.267669
"Jan 21, 02:00 am",-0.00130619,-1,71.1731,0.267669
"Jan 21, 03:00 am",-0.00116543,-1,64.7011,0.267669
"Jan 21, 04:00 am",-0.00106306,-1,58.8573,0.267669
"Jan 21, 05:00 am",-0.00095485,-1,53.5741,0.267669
"Jan 21, 06:00 am",-0.000841618,-1,48.8855,0.267669
"Jan 21, 07:00 am",-0.000742669,-1,44.7586,0.267669
"Jan 21, 08:00 am",0.00570941,-1,60.1847,0.267669
"Jan 21, 09:00 am",0.567815,0.442874,212.377,0.46222
"Jan 21, 10:00 am",1.14453,0.630978,212.377,0.855934
"Jan 21, 11:00 am",1.11026,0.63092,212.377,0.830369
"Jan 21, 12:00 pm",1.10864,0.63089,212.377,0.829187
"Jan 21, 01:00 pm",1.12207,0.630986,212.377,0.839121
"Jan 21, 02:00 pm",1.13065,0.631038,212.377,0.845477
"Jan 21, 03:00 pm",0.933529,0.630942,212.377,0.698153
"Jan 21, 04:00 pm",0.406525,0.630567,212.377,0.304168
"Jan 21, 05:00 pm",0.0122117,-1,190.33,0.267669
"Jan 21, 06:00 pm",-0.00607209,-1,169.168,0.267669
"Jan 21, 07:00 pm",-0.0033781,-1,148.629,0.267669
"Jan 21, 08:00 pm",-0.00274823,-1,133.364,0.267669
"Jan 21, 09:00 pm",-0.00243721,-1,119.859,0.267669
"Jan 21, 10:00 pm",-0.00212373,-1,108.021,0.267669
"Jan 21, 11:00 pm",-0.00185924,-1,97.6459,0.267669
"Jan 22, 12:00 am",-0.00163676,-1,88.5163,0.267669
"Jan 22, 01:00 am",-0.00144797,-1,80.4512,0.267669
"Jan 22, 02:00 am",-0.0012873,-1,73.2938,0.267669
"Jan 22, 03:00 am",-0.00114912,-1,66.9168,0.267669
"Jan 22, 04:00 am",-0.00102954,-1,61.2153,0.267669
"Jan 22, 05:00 am",-0.000944222,-1,56.0434,0.267669
"Jan 22, 06:00 am",-0.000850906,-1,51.3488,0.267669
"Jan 22, 07:00 am",-0.000732849,-1,47.2312,0.267669
"Jan 22, 08:00 am",0.021729,-1,110.307,0.267669
"Jan 22, 09:00 am",0.733822,0.539083,212.377,0.61006
"Jan 22, 10:00 am",1.11533,0.630885,212.377,0.834203
"Jan 22, 11:00 am",1.0942,0.630757,212.377,0.818545
"Jan 22, 12:00 pm",1.09458,0.630753,212.377,0.818832
"Jan 22, 01:00 pm",1.10134,0.630824,212.377,0.823806
"Jan 22, 02:00 pm",1.10461,0.630858,212.377,0.826216
"Jan 22, 03:00 pm",0.912493,0.630138,212.377,0.683196
"Jan 22, 04:00 pm",0.11731,0.155246,212.377,0.267669
"Jan 22, 05:00 pm",0.0108613,-1,189.194,0.267669
"Jan 22, 06:00 pm",-0.00614686,-1,167.793,0.267669
"Jan 22, 07:00 pm",-0.0032124,-1,147.531,0.267669
"Jan 22, 08:00 pm",-0.00264413,-1,133.016,0.267669
"Jan 22, 09:00 pm",-0.00238894,-1,119.848,0.267669
"Jan 22, 10:00 pm",-0.00207729,-1,108.265,0.267669
"Jan 22, 11:00 pm",-0.00184453,-1,98.0394,0.267669
"Jan 23, 12:00 am",-0.00162446,-1,88.9785,0.267669
"Jan 23, 01:00 am",-0.00143723,-1,80.9754,0.267669
"Jan 23, 02:00 am",-0.0012782,-1,73.8708,0.267669
"Jan 23, 03:00 am",-0.00114122,-1,67.5392,0.267669
"Jan 23, 04:00 am",-0.00102267,-1,61.8772,0.267669
"Jan 23, 05:00 am",-0.000919426,-1,56.7982,0.267669
"Jan 23, 06:00 am",-0.000829023,-1,52.2292,0.267669
"Jan 23, 07:00 am",-0.000731629,-1,48.1646,0.267669
"Jan 23, 08:00 am",-0.000611255,-1,44.6937,0.267669
"Jan 23, 09:00 am",0.0800056,-1,186.961,0.267669
"Jan 23, 10:00 am",0.501087,0.630022,212.377,0.375214
"Jan 23, 11:00 am",0.443704,0.629289,212.377,0.332587
"Jan 23, 12:00 pm",1.09161,0.630312,212.377,0.817121
"Jan 23, 01:00 pm",0.293295,0.503152,212.377,0.267669
"Jan 23, 02:00 pm",0.0127414,-1,190.775,0.267669
"Jan 23, 03:00 pm",-0.00333301,-1,177.863,0.267669
"Jan 23, 04:00 pm",-0.0024262,-1,166.511,0.267669
"Jan 23, 05:00 pm",-0.00323585,-1,151.779,0.267669
"Jan 23, 06:00 pm",-0.00284693,-1,135.895,0.267669
"Jan 23, 07:00 pm",-0.00245375,-1,122.251,0.267669
"Jan 23, 08:00 pm",-0.00213668,-1,110.336,0.267669
"Jan 23, 09:00 pm",-0.00188987,-1,99.8433,0.267669
"Jan 23, 10:00 pm",-0.00166216,-1,90.5715,0.267669
"Jan 23, 11:00 pm",-0.0014697,-1,82.3858,0.267669
"Jan 24, 12:00 am",-0.00132633,-1,75.0612,0.267669
"Jan 24, 01:00 am",-0.0011829,-1,68.4917,0.267669
"Jan 24, 02:00 am",-0.00105871,-1,62.6254,0.267669
"Jan 24, 03:00 am",-0.000950948,-1,57.368,0.267669
"Jan 24, 04:00 am",-0.000856667,-1,52.6426,0.267669
"Jan 24, 05:00 am",-0.000773859,-1,48.3845,0.267669
"Jan 24, 06:00 am",-0.000700791,-1,44.5384,0.267669
"Jan 24, 07:00 am",-0.00061876,-1,41.1111,0.267669
"Jan 24, 08:00 am",0.0222621,-1,106.089,0.267669
"Jan 24, 09:00 am",0.676601,0.527892,212.377,0.571254
"Jan 24, 10:00 am",0.428045,0.630062,212.377,0.320498
"Jan 24, 11:00 am",0.0199344,-1,196.798,0.267669
"Jan 24, 12:00 pm",0.310302,0.525707,212.377,0.275226
"Jan 24, 01:00 pm",0.01981,-1,196.694,0.267669
"Jan 24, 02:00 pm",1.04462,0.618225,212.377,0.798708
"Jan 24, 03:00 pm",0.0177783,-1,194.997,0.267669
"Jan 24, 04:00 pm",0.0791613,-0.39308,208.409,0.267669
"Jan 24, 05:00 pm",0.0111975,-1,189.477,0.267669
"Jan 24, 06:00 pm",-0.00601101,-1,168.554,0.267669
"Jan 24, 07:00 pm",-0.00328161,-1,148.356,0.267669
"Jan 24, 08:00 pm",-0.00271937,-1,133.409,0.267669
"Jan 24, 09:00 pm",-0.00241702,-1,120.011,0.267669
"Jan 24, 10:00 pm",-0.00210403,-1,108.283,0.267669
"Jan 24, 11:00 pm",-0.00184372,-1,98.0004,0.267669
"Jan 25, 12:00 am",-0.00162352,-1,88.9469,0.267669
"Jan 25, 01:00 am",-0.00143667,-1,80.9471,0.267669
"Jan 25, 02:00 am",-0.00127762,-1,73.8455,0.267669
"Jan 25, 03:00 am",-0.00114074,-1,67.5167,0.267669
"Jan 25, 04:00 am",-0.0010031,-1,61.9166,0.267669
"Jan 25, 05:00 am",-0.000920883,-1,56.8786,0.267669
"Jan 25, 06:00 am",-0.000830537,-1,52.2998,0.267669
"Jan 25, 07:00 am",-0.000732781,-1,48.2285,0.267669
"Jan 25, 08:00 am",0.0229385,-1,114.835,0.267669
"Jan 25, 09:00 am",0.7653,0.556606,212.377,0.623619
"Jan 25, 10:00 am",1.14021,0.630565,212.377,0.8532
"Jan 25, 11:00 am",1.12537,0.63102,212.377,0.841552
"Jan 25, 12:00 pm",1.13786,0.630192,212.377,0.851888
"Jan 25, 01:00 pm",1.14869,0.630445,212.377,0.85969
"Jan 25, 02:00 pm",1.15917,0.630647,212.377,0.86729
"Jan 25, 03:00 pm",0.845721,0.631099,212.377,0.632337
"Jan 25, 04:00 pm",0.48501,0.630301,212.377,0.363031
"Jan 25, 05:00 pm",0.014175,-1,191.978,0.267669
"Jan 25, 06:00 pm",-0.00616698,-1,170.446,0.267669
"Jan 25, 07:00 pm",-0.00332878,-1,149.931,0.267669
"Jan 25, 08:00 pm",-0.00267154,-1,135.099,0.267669
"Jan 25, 09:00 pm",-0.00241426,-1,121.828,0.267669
"Jan 25, 10:00 pm",-0.00207807,-1,110.187,0.267669
"Jan 25, 11:00 pm",-0.0018433,-1,99.9735,0.267669
"Jan 26, 12:00 am",-0.00162387,-1,90.9211,0.267669
"Jan 26, 01:00 am",-0.00145761,-1,82.8595,0.267669
"Jan 26, 02:00 am",-0.00133676,-1,75.528,0.267669
"Jan 26, 03:00 am",-0.00121185,-1,68.844,0.267669
"Jan 26, 04:00 am",-0.00108386,-1,62.8334,0.267669
"Jan 26, 05:00 am",-0.000972791,-1,57.452,0.267669
"Jan 26, 06:00 am",-0.000875859,-1,52.618,0.267669
"Jan 26, 07:00 am",-0.000754706,-1,48.3765,0.267669
"Jan 26, 08:00 am",-0.00021006,-1,46.0558,0.267669
"Jan 26, 09:00 am",0.0220959,-1,111.506,0.267669
"Jan 26, 10:00 am",0.531918,0.53383,212.377,0.455873
"Jan 26, 11:00 am",0.656613,0.631184,212.377,0.490873
"Jan 26, 12:00 pm",0.680161,0.630387,212.377,0.509052
"Jan 26, 01:00 pm",0.415367,0.630135,212.377,0.310974
"Jan 26, 02:00 pm",0.646029,0.630306,212.377,0.48356
"Jan 26, 03:00 pm",0.514653,0.630234,212.377,0.385256
"Jan 26, 04:00 pm",0.209934,0.338354,212.377,0.267669
"Jan 26, 05:00 pm",0.0121919,-1,190.313,0.267669
"Jan 26, 06:00 pm",-0.00582705,-1,170.092,0.267669
"Jan 26, 07:00 pm",-0.00320997,-1,150.403,0.267669
"Jan 26, 08:00 pm",-0.0026488,-1,135.843,0.267669
"Jan 26, 09:00 pm",-0.00238388,-1,122.72,0.267669
"Jan 26, 10:00 pm",-0.00205386,-1,111.227,0.267669
"Jan 26, 11:00 pm",-0.00182346,-1,101.13,0.267669
"Jan 27, 12:00 am",-0.00160681,-1,92.1778,0.267669
"Jan 27, 01:00 am",-0.00142208,-1,84.2665,0.267669
"Jan 27, 02:00 am",-0.00126512,-1,77.2405,0.267669
"Jan 27, 03:00 am",-0.00112987,-1,70.9768,0.267669
"Jan 27, 04:00 am",-0.00103197,-1,65.314,0.267669
"Jan 27, 05:00 am",-0.000927633,-1,60.1889,0.267669
"Jan 27, 06:00 am",-0.000836077,-1,55.5816,0.267669
"Jan 27, 07:00 am",-0.00072004,-1,51.5383,0.267669
"Jan 27, 08:00 am",-0.000635512,-1,48.0201,0.267669
"Jan 27, 09:00 am",-0.000561097,-1,44.9204,0.267669
"Jan 27, 10:00 am",-0.00049482,-1,42.194,0.267669
"Jan 27, 11:00 am",-0.000435826,-1,39.7998,0.267669
"Jan 27, 12:00 pm",-0.000399099,-1,37.6521,0.267669
"Jan 27, 01:00 pm",-0.000366034,-1,35.6888,0.267669
"Jan 27, 02:00 pm",0.602128,0.380873,212.377,0.50525
"Jan 27, 03:00 pm",0.01759,-1,194.839,0.267669
"Jan 27, 04:00 pm",-0.00670244,-1,170.513,0.267669
"Jan 27, 05:00 pm",-0.00324152,-1,150.375,0.267669
"Jan 27, 06:00 pm",-0.00263671,-1,135.852,0.267669
"Jan 27, 07:00 pm",-0.0023623,-1,122.812,0.267669
"Jan 27, 08:00 pm",-0.00203355,-1,111.431,0.267669
"Jan 27, 09:00 pm",-0.00178409,-1,101.502,0.267669
"Jan 27, 10:00 pm",-0.00157345,-1,92.7435,0.267669
"Jan 27, 11:00 pm",-0.00139376,-1,84.9948,0.267669
"Jan 28, 12:00 am",-0.00124072,-1,78.1087,0.267669
"Jan 28, 01:00 am",-0.00110879,-1,71.9659,0.267669
"Jan 28, 02:00 am",-0.00101353,-1,66.4084,0.267669
"Jan 28, 03:00 am",-0.000930244,-1,61.3172,0.267669
"Jan 28, 04:00 am",-0.000838471,-1,56.6955,0.267669
"Jan 28, 05:00 am",-0.000775725,-1,52.4741,0.267669
"Jan 28, 06:00 am",-0.000702549,-1,48.6181,0.267669
"Jan 28, 07:00 am",-0.000637471,-1,45.1296,0.267669
"Jan 28, 08:00 am",0.0257859,-1,120.315,0.267669
"Jan 28, 09:00 am",0.827756,0.588623,212.377,0.65127
"Jan 28, 10:00 am",1.17971,0.630484,212.377,0.882866
"Jan 28, 11:00 am",1.16723,0.630772,212.377,0.873163
"Jan 28, 12:00 pm",1.18509,0.631154,212.377,0.886047
"Jan 28, 01:00 pm",1.18459,0.631173,212.377,0.885649
"Jan 28, 02:00 pm",1.16686,0.630776,212.377,0.872884
"Jan 28, 03:00 pm",0.985974,0.630597,212.377,0.737739
"Jan 28, 04:00 pm",0.512784,0.630564,212.377,0.383678
"Jan 28, 05:00 pm",0.0148784,-1,192.568,0.267669
"Jan 28, 06:00 pm",-0.00630693,-1,170.601,0.267669
"Jan 28, 07:00 pm",-0.00339159,-1,149.59,0.267669
"Jan 28, 08:00 pm",-0.00275842,-1,134.386,0.267669
"Jan 28, 09:00 pm",-0.00246685,-1,120.747,0.267669
"Jan 28, 10:00 pm",-0.00214349,-1,108.787,0.267669
"Jan 28, 11:00 pm",-0.00187597,-1,98.3207,0.267669
"Jan 29, 12:00 am",-0.00165106,-1,89.1106,0.267669
"Jan 29, 01:00 am",-0.00146,-1,80.9774,0.267669
"Jan 29, 02:00 am",-0.00129762,-1,73.7617,0.267669
"Jan 29, 03:00 am",-0.00115802,-1,67.3344,0.267669
"Jan 29, 04:00 am",-0.00103726,-1,61.5893,0.267669
"Jan 29, 05:00 am",-0.000932177,-1,56.4377,0.267669
"Jan 29, 06:00 am",-0.000840222,-1,51.8051,0.267669
"Jan 29, 07:00 am",-0.000759373,-1,47.6288,0.267669
"Jan 29, 08:00 am",0.0248247,-1,119.707,0.267669
"Jan 29, 09:00 am",0.81724,0.580775,212.377,0.648419
"Jan 29, 10:00 am",1.18138,0.630485,212.377,0.884111
"Jan 29, 11:00 am",1.17038,0.630815,212.377,0.875471
"Jan 29, 12:00 pm",1.1952,0.631079,212.377,0.893706
"Jan 29, 01:00 pm",1.19457,0.631093,212.377,0.893214
"Jan 29, 02:00 pm",1.18571,0.631162,212.377,0.886506
"Jan 29, 03:00 pm",1.00198,0.630451,212.377,0.749875
"Jan 29, 04:00 pm",0.520883,0.630888,212.377,0.38956
"Jan 29, 05:00 pm",0.014917,-1,192.601,0.267669
"Jan 29, 06:00 pm",-0.00638505,-1,170.375,0.267669
"Jan 29, 07:00 pm",-0.00341069,-1,149.149,0.267669
"Jan 29, 08:00 pm",-0.0027182,-1,134.032,0.267669
"Jan 29, 09:00 pm",-0.00245993,-1,120.505,0.267669
"Jan 29, 10:00 pm",-0.00211441,-1,108.645,0.267669
"Jan 29, 11:00 pm",-0.00187384,-1,98.2525,0.267669
"Jan 30, 12:00 am",-0.00167169,-1,88.98,0.267669
"Jan 30, 01:00 am",-0.00147742,-1,80.7448,0.267669
"Jan 30, 02:00 am",-0.00131249,-1,73.4441,0.267669
"Jan 30, 03:00 am",-0.00117091,-1,66.9431,0.267669
"Jan 30, 04:00 am",-0.00106779,-1,61.0739,0.267669
"Jan 30, 05:00 am",-0.000958952,-1,55.7686,0.267669
"Jan 30, 06:00 am",-0.000863587,-1,51.0033,0.267669
"Jan 30, 07:00 am",-0.000762017,-1,46.766,0.267669
"Jan 30, 08:00 am",0.0242827,-1,117.274,0.267669
"Jan 30, 09:00 am",0.531145,0.540284,212.377,0.446623
"Jan 30, 10:00 am",1.16043,0.630332,212.377,0.868618
"Jan 30, 11:00 am",1.13567,0.630143,212.377,0.85031
"Jan 30, 12:00 pm",1.15627,0.630569,212.377,0.865217
"Jan 30, 01:00 pm",0.215618,0.349592,212.377,0.267669
"Jan 30, 02:00 pm",1.14117,0.63147,212.377,0.852829
"Jan 30, 03:00 pm",0.960442,0.630763,212.377,0.718465
"Jan 30, 04:00 pm",0.483505,0.630356,212.377,0.361876
"Jan 30, 05:00 pm",0.0141756,-1,191.979,0.267669
"Jan 30, 06:00 pm",-0.00636362,-1,169.884,0.267669
"Jan 30, 07:00 pm",-0.00349582,-1,148.38,0.267669
"Jan 30, 08:00 pm",-0.00282798,-1,132.697,0.267669
"Jan 30, 09:00 pm",-0.00251814,-1,118.747,0.267669
"Jan 30, 10:00 pm",-0.00216361,-1,106.602,0.267669
"Jan 30, 11:00 pm",-0.00191529,-1,95.9654,0.267669
"Jan 31, 12:00 am",-0.00168462,-1,86.5558,0.267669
"Jan 31, 01:00 am",-0.00150959,-1,78.1903,0.267669
"Jan 31, 02:00 am",-0.0013404,-1,70.7253,0.267669
"Jan 31, 03:00 am",-0.00119478,-1,64.0855,0.267669
"Jan 31, 04:00 am",-0.00108872,-1,58.0957,0.267669
"Jan 31, 05:00 am",-0.000977214,-1,52.6849,0.267669
"Jan 31, 06:00 am",-0.000861135,-1,47.8851,0.267669
"Jan 31, 07:00 am",-0.000741884,-1,43.7166,0.267669
"Jan 31, 08:00 am",0.0356454,-1,138.483,0.267669
"Jan 31, 09:00 am",0.986658,0.628453,212.377,0.740497
"Jan 31, 10:00 am",1.28179,0.630638,212.377,0.959062
"Jan 31, 11:00 am",1.24527,0.631189,212.377,0.931005
"Jan 31, 12:00 pm",1.26482,0.631536,212.377,0.945161
"Jan 31, 01:00 pm",1.26316,0.631624,212.377,0.943804
"Jan 31, 02:00 pm",1.25533,0.631966,212.377,0.937495
"Jan 31, 03:00 pm",1.07429,0.63054,212.377,0.803894
"Jan 31, 04:00 pm",0.584435,0.631027,212.377,0.437008
"Jan 31, 05:00 pm",0.0166689,-1,194.068,0.267669
"Jan 31, 06:00 pm",-0.00658014,-1,171.193,0.267669
"Jan 31, 07:00 pm",-0.00345329,-1,149.486,0.267669
"Jan 31, 08:00 pm",-0.00277231,-1,134.16,0.267669
"Jan 31, 09:00 pm",-0.00248737,-1,120.414,0.267669
"Jan 31, 10:00 pm",-0.00215776,-1,108.365,0.267669
"Jan 31, 11:00 pm",-0.00188823,-1,97.8283,0.267669
"Feb 1, 12:00 am",-0.00168341,-1,88.4894,0.267669
"Feb 1, 01:00 am",-0.00150886,-1,80.1293,0.267669
"Feb 1, 02:00 am",-0.00133949,-1,72.6717,0.267669
"Feb 1, 03:00 am",-0.00119406,-1,66.038,0.267669
"Feb 1, 04:00 am",-0.00106861,-1,60.1137,0.267669
"Feb 1, 05:00 am",-0.00095953,-1,54.8059,0.267669
"Feb 1, 06:00 am",-0.000864231,-1,50.0366,0.267669
"Feb 1, 07:00 am",-0.000762533,-1,45.796,0.267669
"Feb 1, 08:00 am",0.0345696,-1,138.586,0.267669
"Feb 1, 09:00 am",0.968659,0.628536,212.377,0.726901
"Feb 1, 10:00 am",1.26222,0.631469,212.377,0.943307
"Feb 1, 11:00 am",1.24271,0.631176,212.377,0.929104
"Feb 1, 12:00 pm",1.26193,0.631664,212.377,0.942828
"Feb 1, 01:00 pm",1.26289,0.631638,212.377,0.943582
"Feb 1, 02:00 pm",1.26738,0.63144,212.377,0.9472
"Feb 1, 03:00 pm",1.09034,0.630788,212.377,0.815622
"Feb 1, 04:00 pm",0.601591,0.630978,212.377,0.449868
"Feb 1, 05:00 pm",0.0180562,-1,195.229,0.267669
"Feb 1, 06:00 pm",-0.00663753,-1,172.308,0.267669
"Feb 1, 07:00 pm",-0.00348703,-1,150.263,0.267669
"Feb 1, 08:00 pm",-0.00278846,-1,134.85,0.267669
"Feb 1, 09:00 pm",-0.00250537,-1,121.013,0.267669
"Feb 1, 10:00 pm",-0.00217141,-1,108.884,0.267669
"Feb 1, 11:00 pm",-0.00192252,-1,98.2132,0.267669
"Feb 2, 12:00 am",-0.0017126,-1,88.7059,0.267669
"Feb 2, 01:00 am",-0.00151219,-1,80.2712,0.267669
"Feb 2, 02:00 am",-0.00134226,-1,72.7999,0.267669
"Feb 2, 03:00 am",-0.00119657,-1,66.1519,0.267669
"Feb 2, 04:00 am",-0.00109017,-1,60.1551,0.267669
"Feb 2, 05:00 am",-0.000978466,-1,54.7384,0.267669
"Feb 2, 06:00 am",-0.000862203,-1,49.9332,0.267669
"Feb 2, 07:00 am",-0.000742793,-1,45.7601,0.267669
"Feb 2, 08:00 am",0.0437147,-1,149.11,0.267669
"Feb 2, 09:00 am",0.983898,0.629177,212.377,0.737668
"Feb 2, 10:00 am",1.26419,0.631408,212.377,0.944859
"Feb 2, 11:00 am",1.24579,0.631196,212.377,0.931387
"Feb 2, 12:00 pm",1.26071,0.631734,212.377,0.941827
"Feb 2, 01:00 pm",1.26038,0.631761,212.377,0.94154
"Feb 2, 02:00 pm",1.25512,0.631991,212.377,0.937308
"Feb 2, 03:00 pm",1.0828,0.630697,212.377,0.810085
"Feb 2, 04:00 pm",0.603341,0.630994,212.377,0.451166
"Feb 2, 05:00 pm",0.0195434,-1,196.471,0.267669
"Feb 2, 06:00 pm",-0.00657769,-1,173.947,0.267669
"Feb 2, 07:00 pm",-0.00343597,-1,151.993,0.267669
"Feb 2, 08:00 pm",-0.00272936,-1,136.927,0.267669
"Feb 2, 09:00 pm",-0.00248868,-1,123.276,0.267669
"Feb 2, 10:00 pm",-0.0021562,-1,111.238,0.267669
"Feb 2, 11:00 pm",-0.00190956,-1,100.65,0.267669
"Feb 3, 12:00 am",-0.00170171,-1,91.2105,0.267669
"Feb 3, 01:00 am",-0.00150282,-1,82.8336,0.267669
"Feb 3, 02:00 am",-0.00135479,-1,75.3477,0.267669
"Feb 3, 03:00 am",-0.00120747,-1,68.6384,0.267669
"Feb 3, 04:00 am",-0.00106057,-1,62.7115,0.267669
"Feb 3, 05:00 am",-0.000952454,-1,57.4469,0.267669
"Feb 3, 06:00 am",-0.000858114,-1,52.7134,0.267669
"Feb 3, 07:00 am",-0.000757085,-1,48.5045,0.267669
"Feb 3, 08:00 am",-0.000149635,-1,46.3555,0.267669
"Feb 3, 09:00 am",0.013472,-1,86.4581,0.267669
"Feb 3, 10:00 am",-0.00170647,-1,115.675,0.267669
"Feb 3, 11:00 am",-0.00197986,-1,102.575,0.267669
"Feb 3, 12:00 pm",-0.00148973,-1,94.1536,0.267669
"Feb 3, 01:00 pm",-0.00144454,-1,86.3546,0.267669
"Feb 3, 02:00 pm",-0.00126553,-1,79.271,0.267669
"Feb 3, 03:00 pm",-0.00114952,-1,72.9566,0.267669
"Feb 3, 04:00 pm",-0.00105086,-1,67.1879,0.267669
"Feb 3, 05:00 pm",-0.000158643,-1,64.3154,0.267669
"Feb 3, 06:00 pm",-0.00100427,-1,61.1807,0.267669
"Feb 3, 07:00 pm",-0.000953616,-1,55.8321,0.267669
"Feb 3, 08:00 pm",-0.000859981,-1,51.1199,0.267669
"Feb 3, 09:00 pm",-0.000783409,-1,46.8179,0.267669
"Feb 3, 10:00 pm",-0.000707956,-1,42.9274,0.267669
"Feb 3, 11:00 pm",-0.000642446,-1,39.4104,0.267669
"Feb 4, 12:00 am",-0.000584301,-1,36.2204,0.267669
"Feb 4, 01:00 am",-0.000532312,-1,33.3231,0.267669
"Feb 4, 02:00 am",-0.000485854,-1,30.6872,0.267669
"Feb 4, 03:00 am",-0.000444171,-1,28.2856,0.267669
