"Time stamp"	Field thermal power leaving in steam | (MWt)	Field timestep-averaged outlet quality	Field timestep-averaged outlet temperature | (C)	Field total mass flow rate | (kg/s)
"Oct 1 07:00 pm"	-0.00383441	-1	139.97	0.220082
"Oct 1 08:00 pm"	-0.0012515	-1	127.488	0.220082
"Oct 1 09:00 pm"	-0.00151107	-1	118.876	0.220082
"Oct 1 10:00 pm"	-0.00147125	-1	109.071	0.220082
"Oct 1 11:00 pm"	-0.00122528	-1	100.618	0.220082
"Oct 2 12:00 am"	-0.00110676	-1	93.2396	0.220082
"Oct 2 01:00 am"	-0.00100884	-1	86.5027	0.220082
"Oct 2 02:00 am"	-0.000898857	-1	80.4469	0.220082
"Oct 2 03:00 am"	-0.000820934	-1	74.9798	0.220082
"Oct 2 04:00 am"	-0.000738179	-1	70.0297	0.220082
"Oct 2 05:00 am"	-0.00068019	-1	65.5218	0.220082
"Oct 2 06:00 am"	-0.000599596	-1	61.4735	0.220082
"Oct 2 07:00 am"	0.019107	-1	128.459	0.220082
"Oct 2 08:00 am"	0.881387	0.600491	212.377	0.55841
"Oct 2 09:00 am"	0.55736	0.605729	212.377	0.34141
"Oct 2 10:00 am"	0.477041	0.604627	212.377	0.292582
"Oct 2 11:00 am"	0.422468	0.605171	212.377	0.258946
"Oct 2 12:00 pm"	0.503086	0.605125	212.377	0.308378
"Oct 2 01:00 pm"	0.695947	0.856417	212.377	0.330416
"Oct 2 02:00 pm"	0.641501	0.606175	212.377	0.39275
"Oct 2 03:00 pm"	0.720072	0.605095	212.377	0.441409
"Oct 2 04:00 pm"	0.3432	0.567029	212.377	0.220082
"Oct 2 05:00 pm"	0.08692	-1	191.758	0.220082
"Oct 2 06:00 pm"	-0.00685946	-1	164.73	0.220082
"Oct 2 07:00 pm"	-0.00359437	-1	133.582	0.220082
"Oct 2 08:00 pm"	-0.00122587	-1	121.408	0.220082
"Oct 2 09:00 pm"	-0.00140805	-1	113.259	0.220082
"Oct 2 10:00 pm"	-0.00138346	-1	104.076	0.220082
"Oct 2 11:00 pm"	-0.00117698	-1	96.0177	0.220082
"Oct 3 12:00 am"	-0.00104671	-1	88.9855	0.220082
"Oct 3 01:00 am"	-0.000956159	-1	82.607	0.220082
"Oct 3 02:00 am"	-0.000853825	-1	76.8593	0.220082
"Oct 3 03:00 am"	-0.000781517	-1	71.6601	0.220082
"Oct 3 04:00 am"	-0.000703676	-1	66.9453	0.220082
"Oct 3 05:00 am"	-0.000634775	-1	62.7016	0.220082
"Oct 3 06:00 am"	-0.000559595	-1	58.9282	0.220082
"Oct 3 07:00 am"	0.0212798	-1	133.696	0.220082
"Oct 3 08:00 am"	0.992482	0.850349	212.377	0.489471
"Oct 3 09:00 am"	1.44451	0.606652	212.377	0.88396
"Oct 3 10:00 am"	1.55769	0.605281	212.377	0.954746
"Oct 3 11:00 am"	1.57109	0.605372	212.377	0.962857
"Oct 3 12:00 pm"	1.59403	0.605419	212.377	0.976862
"Oct 3 01:00 pm"	1.5606	0.605369	212.377	0.956432
"Oct 3 02:00 pm"	1.47804	0.605353	212.377	0.905839
"Oct 3 03:00 pm"	1.21755	0.605831	212.377	0.745766
"Oct 3 04:00 pm"	0.663354	0.606841	212.377	0.405818
"Oct 3 05:00 pm"	0.0957558	-1	200.731	0.220082
"Oct 3 06:00 pm"	-0.0078489	-1	169.729	0.220082
"Oct 3 07:00 pm"	-0.00382696	-1	135.532	0.220082
"Oct 3 08:00 pm"	-0.00129474	-1	122.796	0.220082
"Oct 3 09:00 pm"	-0.00153139	-1	113.972	0.220082
"Oct 3 10:00 pm"	-0.00146837	-1	104.117	0.220082
"Oct 3 11:00 pm"	-0.00124263	-1	95.5934	0.220082
"Oct 4 12:00 am"	-0.00110457	-1	88.1651	0.220082
"Oct 4 01:00 am"	-0.00100647	-1	81.4378	0.220082
"Oct 4 02:00 am"	-0.000897158	-1	75.3887	0.220082
"Oct 4 03:00 am"	-0.000803679	-1	69.987	0.220082
"Oct 4 04:00 am"	-0.00073834	-1	65.0806	0.220082
"Oct 4 05:00 am"	-0.000665536	-1	60.6237	0.220082
"Oct 4 06:00 am"	-0.000571793	-1	56.7199	0.220082
"Oct 4 07:00 am"	0.0218562	-1	133.539	0.220082
"Oct 4 08:00 am"	1.0271	0.646255	212.377	0.626307
"Oct 4 09:00 am"	1.44015	0.605127	212.377	0.882848
"Oct 4 10:00 am"	1.57226	0.605322	212.377	0.963632
"Oct 4 11:00 am"	1.58629	0.6054	212.377	0.972139
"Oct 4 12:00 pm"	1.61186	0.605464	212.377	0.987741
"Oct 4 01:00 pm"	1.57959	0.605405	212.377	0.968027
"Oct 4 02:00 pm"	1.49404	0.605342	212.377	0.91566
"Oct 4 03:00 pm"	1.23077	0.605845	212.377	0.75385
"Oct 4 04:00 pm"	0.666192	0.605914	212.377	0.407991
"Oct 4 05:00 pm"	0.0949933	-1	199.961	0.220082
"Oct 4 06:00 pm"	-0.007859	-1	168.711	0.220082
"Oct 4 07:00 pm"	-0.00377464	-1	134.87	0.220082
"Oct 4 08:00 pm"	-0.00124642	-1	122.435	0.220082
"Oct 4 09:00 pm"	-0.00147024	-1	113.969	0.220082
"Oct 4 10:00 pm"	-0.00141613	-1	104.478	0.220082
"Oct 4 11:00 pm"	-0.00119849	-1	96.2619	0.220082
"Oct 5 12:00 am"	-0.00108386	-1	89.0319	0.220082
"Oct 5 01:00 am"	-0.000972223	-1	82.4897	0.220082
"Oct 5 02:00 am"	-0.000867131	-1	76.65	0.220082
"Oct 5 03:00 am"	-0.000793397	-1	71.3694	0.220082
"Oct 5 04:00 am"	-0.000714074	-1	66.5827	0.220082
"Oct 5 05:00 am"	-0.000658924	-1	62.2187	0.220082
"Oct 5 06:00 am"	-0.000580961	-1	58.2973	0.220082
"Oct 5 07:00 am"	0.0209234	-1	131.781	0.220082
"Oct 5 08:00 am"	0.985342	0.842068	212.377	0.489223
"Oct 5 09:00 am"	1.45009	0.606635	212.377	0.887392
"Oct 5 10:00 am"	1.56432	0.605294	212.377	0.958794
"Oct 5 11:00 am"	1.57285	0.605377	212.377	0.963932
"Oct 5 12:00 pm"	1.59721	0.605426	212.377	0.978808
"Oct 5 01:00 pm"	1.56573	0.605379	212.377	0.959564
"Oct 5 02:00 pm"	1.48614	0.605343	212.377	0.910815
"Oct 5 03:00 pm"	1.22571	0.605839	212.377	0.750755
"Oct 5 04:00 pm"	0.658506	0.606176	212.377	0.403162
"Oct 5 05:00 pm"	0.0939253	-1	198.88	0.220082
"Oct 5 06:00 pm"	-0.00782572	-1	167.573	0.220082
"Oct 5 07:00 pm"	-0.00370154	-1	134.239	0.220082
"Oct 5 08:00 pm"	-0.00119973	-1	122.154	0.220082
"Oct 5 09:00 pm"	-0.00144867	-1	113.893	0.220082
"Oct 5 10:00 pm"	-0.00139754	-1	104.528	0.220082
"Oct 5 11:00 pm"	-0.00118259	-1	96.422	0.220082
"Oct 6 12:00 am"	-0.00107031	-1	89.2862	0.220082
"Oct 6 01:00 am"	-0.000977009	-1	82.7628	0.220082
"Oct 6 02:00 am"	-0.000887555	-1	76.8315	0.220082
"Oct 6 03:00 am"	-0.000795546	-1	71.4865	0.220082
"Oct 6 04:00 am"	-0.000731043	-1	66.631	0.220082
"Oct 6 05:00 am"	-0.000659142	-1	62.219	0.220082
"Oct 6 06:00 am"	-0.000566209	-1	58.3545	0.220082
"Oct 6 07:00 am"	0.0209315	-1	131.905	0.220082
"Oct 6 08:00 am"	0.984523	0.84238	212.377	0.488701
"Oct 6 09:00 am"	1.4366	0.606679	212.377	0.879088
"Oct 6 10:00 am"	0.764329	0.605984	212.377	0.468059
"Oct 6 11:00 am"	0.737435	0.605546	212.377	0.451818
"Oct 6 12:00 pm"	0.38014	0.605735	212.377	0.232849
"Oct 6 01:00 pm"	0.174387	0.161141	212.377	0.220082
"Oct 6 02:00 pm"	0.400484	0.596143	212.377	0.248065
"Oct 6 03:00 pm"	0.566731	0.605449	212.377	0.347263
"Oct 6 04:00 pm"	0.094085	-1	199.042	0.220082
"Oct 6 05:00 pm"	-0.00752529	-1	169.651	0.220082
"Oct 6 06:00 pm"	-0.00379469	-1	135.949	0.220082
"Oct 6 07:00 pm"	-0.00124776	-1	123.46	0.220082
"Oct 6 08:00 pm"	-0.00148674	-1	114.949	0.220082
"Oct 6 09:00 pm"	-0.00145263	-1	105.273	0.220082
"Oct 6 10:00 pm"	-0.00121141	-1	96.9094	0.220082
"Oct 6 11:00 pm"	-0.00107722	-1	89.6736	0.220082
"Oct 7 12:00 am"	-0.00098315	-1	83.1102	0.220082
"Oct 7 01:00 am"	-0.000876925	-1	77.2027	0.220082
"Oct 7 02:00 am"	-0.000786029	-1	71.9243	0.220082
"Oct 7 03:00 am"	-0.000707492	-1	67.1842	0.220082
"Oct 7 04:00 am"	-0.00065326	-1	62.8598	0.220082
"Oct 7 05:00 am"	-0.000590638	-1	58.9172	0.220082
"Oct 7 06:00 am"	-0.000535063	-1	55.3551	0.220082
"Oct 7 07:00 am"	-0.000457625	-1	52.2372	0.220082
"Oct 7 08:00 am"	0.00314225	-1	62.3954	0.220082
"Oct 7 09:00 am"	0.00520899	-1	91.2885	0.220082
"Oct 7 10:00 am"	-0.00103941	-1	102.926	0.220082
"Oct 7 11:00 am"	0.00047646	-1	100.175	0.220082
"Oct 7 12:00 pm"	0.000488407	-1	104.002	0.220082
"Oct 7 01:00 pm"	0.00141031	-1	110.463	0.220082
"Oct 7 02:00 pm"	-0.000602019	-1	112.616	0.220082
"Oct 7 03:00 pm"	-0.00131748	-1	105.723	0.220082
"Oct 7 04:00 pm"	-0.00116371	-1	97.7385	0.220082
"Oct 7 05:00 pm"	-0.00104202	-1	90.7678	0.220082
"Oct 7 06:00 pm"	-0.00096891	-1	84.3582	0.220082
"Oct 7 07:00 pm"	-0.000865956	-1	78.5294	0.220082
"Oct 7 08:00 pm"	-0.000791729	-1	73.2602	0.220082
"Oct 7 09:00 pm"	-0.000712598	-1	68.4852	0.220082
"Oct 7 10:00 pm"	-0.000642658	-1	64.1882	0.220082
"Oct 7 11:00 pm"	-0.000595878	-1	60.256	0.220082
"Oct 8 12:00 am"	-0.000539951	-1	56.6605	0.220082
"Oct 8 01:00 am"	-0.000504345	-1	53.3517	0.220082
"Oct 8 02:00 am"	-0.000458657	-1	50.3115	0.220082
"Oct 8 03:00 am"	-0.00041767	-1	47.5514	0.220082
"Oct 8 04:00 am"	-0.000394796	-1	44.9889	0.220082
"Oct 8 05:00 am"	-0.000360668	-1	42.6174	0.220082
"Oct 8 06:00 am"	-0.000316484	-1	40.5075	0.220082
"Oct 8 07:00 am"	0.018241	-1	105.554	0.220082
"Oct 8 08:00 am"	0.874563	0.536031	212.377	0.585054
"Oct 8 09:00 am"	1.36748	0.60547	212.377	0.837963
"Oct 8 10:00 am"	1.49793	0.605235	212.377	0.918158
"Oct 8 11:00 am"	1.46306	0.605315	212.377	0.896697
"Oct 8 12:00 pm"	1.47999	0.605291	212.377	0.9071
"Oct 8 01:00 pm"	1.43382	0.605359	212.377	0.87873
"Oct 8 02:00 pm"	1.33324	0.60588	212.377	0.816589
"Oct 8 03:00 pm"	1.05592	0.605786	212.377	0.646792
"Oct 8 04:00 pm"	0.516444	0.605889	212.377	0.316287
"Oct 8 05:00 pm"	0.087855	-1	192.712	0.220082
"Oct 8 06:00 pm"	-0.0073864	-1	162.801	0.220082
"Oct 8 07:00 pm"	-0.00357781	-1	131.176	0.220082
"Oct 8 08:00 pm"	-0.00117059	-1	119.364	0.220082
"Oct 8 09:00 pm"	-0.00139422	-1	111.388	0.220082
"Oct 8 10:00 pm"	-0.00136975	-1	102.278	0.220082
"Oct 8 11:00 pm"	-0.00114493	-1	94.3783	0.220082
"Oct 9 12:00 am"	-0.00103674	-1	87.4693	0.220082
"Oct 9 01:00 am"	-0.000931713	-1	81.2059	0.220082
"Oct 9 02:00 am"	-0.000848011	-1	75.5466	0.220082
"Oct 9 03:00 am"	-0.000761224	-1	70.4376	0.220082
"Oct 9 04:00 am"	-0.000685589	-1	65.8469	0.220082
"Oct 9 05:00 am"	-0.000619007	-1	61.7114	0.220082
"Oct 9 06:00 am"	-0.000545715	-1	58.033	0.220082
"Oct 9 07:00 am"	0.0170169	-1	117.847	0.220082
"Oct 9 08:00 am"	0.00559999	-1	189.629	0.220082
"Oct 9 09:00 am"	0.436595	0.595297	212.377	0.281475
"Oct 9 10:00 am"	0.896391	0.60486	212.377	0.549653
"Oct 9 11:00 am"	0.0890148	-1	193.893	0.220082
"Oct 9 12:00 pm"	-0.00643947	-1	165.14	0.220082
"Oct 9 01:00 pm"	-0.0022913	-1	143.447	0.220082
"Oct 9 02:00 pm"	-0.0013487	-1	134.547	0.220082
"Oct 9 03:00 pm"	0.156701	0.207808	212.377	0.220082
"Oct 9 04:00 pm"	0.129363	0.0528861	212.377	0.220082
"Oct 9 05:00 pm"	0.0779909	-1	182.602	0.220082
"Oct 9 06:00 pm"	-0.00826064	-1	148.115	0.220082
"Oct 9 07:00 pm"	-0.00305938	-1	116.758	0.220082
"Oct 9 08:00 pm"	-0.000868076	-1	107.819	0.220082
"Oct 9 09:00 pm"	-0.00126986	-1	100.882	0.220082
"Oct 9 10:00 pm"	-0.00120461	-1	92.7048	0.220082
"Oct 9 11:00 pm"	-0.00101589	-1	85.7436	0.220082
"Oct 10 12:00 am"	-0.000915124	-1	79.6241	0.220082
"Oct 10 01:00 am"	-0.000841198	-1	74.0239	0.220082
"Oct 10 02:00 am"	-0.000753297	-1	68.9616	0.220082
"Oct 10 03:00 am"	-0.000678282	-1	64.4205	0.220082
"Oct 10 04:00 am"	-0.000627765	-1	60.2704	0.220082
"Oct 10 05:00 am"	-0.000568109	-1	56.4813	0.220082
"Oct 10 06:00 am"	-0.000515067	-1	53.0555	0.220082
"Oct 10 07:00 am"	0.00230081	-1	59.9987	0.220082
"Oct 10 08:00 am"	0.678903	0.455296	212.377	0.445635
"Oct 10 09:00 am"	1.39453	0.605228	212.377	0.854778
"Oct 10 10:00 am"	0.222004	0.27563	212.377	0.220082
"Oct 10 11:00 am"	1.48683	0.602864	212.377	0.913863
"Oct 10 12:00 pm"	1.53155	0.605317	212.377	0.938682
"Oct 10 01:00 pm"	1.4912	0.60532	212.377	0.913942
"Oct 10 02:00 pm"	1.41178	0.605612	212.377	0.86497
"Oct 10 03:00 pm"	1.12798	0.606006	212.377	0.690759
"Oct 10 04:00 pm"	0.559953	0.606005	212.377	0.342889
"Oct 10 05:00 pm"	0.0873897	-1	192.237	0.220082
"Oct 10 06:00 pm"	-0.00759465	-1	161.14	0.220082
"Oct 10 07:00 pm"	-0.0036133	-1	129.196	0.220082
"Oct 10 08:00 pm"	-0.00120205	-1	117.183	0.220082
"Oct 10 09:00 pm"	-0.00142684	-1	108.985	0.220082
"Oct 10 10:00 pm"	-0.00137829	-1	99.7481	0.220082
"Oct 10 11:00 pm"	-0.0011518	-1	91.7966	0.220082
"Oct 11 12:00 am"	-0.00104299	-1	84.8411	0.220082
"Oct 11 01:00 am"	-0.00093711	-1	78.5371	0.220082
"Oct 11 02:00 am"	-0.000836789	-1	72.9032	0.220082
"Oct 11 03:00 am"	-0.000751283	-1	67.8615	0.220082
"Oct 11 04:00 am"	-0.000692218	-1	63.2707	0.220082
"Oct 11 05:00 am"	-0.000624972	-1	59.092	0.220082
"Oct 11 06:00 am"	-0.000550844	-1	55.3771	0.220082
"Oct 11 07:00 am"	0.0137089	-1	103.415	0.220082
"Oct 11 08:00 am"	0.68498	0.521672	212.377	0.480935
"Oct 11 09:00 am"	1.22698	0.605455	212.377	0.751868
"Oct 11 10:00 am"	1.37749	0.605558	212.377	0.84401
"Oct 11 11:00 am"	1.43703	0.605315	212.377	0.880744
"Oct 11 12:00 pm"	1.45763	0.605309	212.377	0.893378
"Oct 11 01:00 pm"	1.41708	0.605452	212.377	0.868375
"Oct 11 02:00 pm"	1.35516	0.60581	212.377	0.830086
"Oct 11 03:00 pm"	1.07886	0.60535	212.377	0.661174
"Oct 11 04:00 pm"	0.534175	0.605918	212.377	0.327135
"Oct 11 05:00 pm"	0.0867033	-1	191.537	0.220082
"Oct 11 06:00 pm"	-0.00747005	-1	160.931	0.220082
"Oct 11 07:00 pm"	-0.00356298	-1	129.481	0.220082
"Oct 11 08:00 pm"	-0.00117724	-1	117.665	0.220082
"Oct 11 09:00 pm"	-0.00139977	-1	109.638	0.220082
"Oct 11 10:00 pm"	-0.00135509	-1	100.566	0.220082
"Oct 11 11:00 pm"	-0.00114993	-1	92.6851	0.220082
"Oct 12 12:00 am"	-0.00102474	-1	85.8032	0.220082
"Oct 12 01:00 am"	-0.000920901	-1	79.613	0.220082
"Oct 12 02:00 am"	-0.000822926	-1	74.0764	0.220082
"Oct 12 03:00 am"	-0.00075463	-1	69.0603	0.220082
"Oct 12 04:00 am"	-0.000680101	-1	64.5061	0.220082
"Oct 12 05:00 am"	-0.000614021	-1	60.4038	0.220082
"Oct 12 06:00 am"	-0.000541355	-1	56.755	0.220082
"Oct 12 07:00 am"	0.0141172	-1	106.263	0.220082
"Oct 12 08:00 am"	0.759107	0.556737	212.377	0.517034
"Oct 12 09:00 am"	1.27752	0.605544	212.377	0.782765
"Oct 12 10:00 am"	1.41379	0.605386	212.377	0.866427
"Oct 12 11:00 am"	1.4547	0.605301	212.377	0.891586
"Oct 12 12:00 pm"	1.4823	0.605289	212.377	0.908523
"Oct 12 01:00 pm"	1.44353	0.605347	212.377	0.884696
"Oct 12 02:00 pm"	1.36749	0.605715	212.377	0.837727
"Oct 12 03:00 pm"	1.08579	0.60554	212.377	0.665278
"Oct 12 04:00 pm"	0.531717	0.605928	212.377	0.325626
"Oct 12 05:00 pm"	0.0864253	-1	191.253	0.220082
"Oct 12 06:00 pm"	-0.00742442	-1	160.768	0.220082
"Oct 12 07:00 pm"	-0.00349897	-1	129.723	0.220082
"Oct 12 08:00 pm"	-0.00114596	-1	118.197	0.220082
"Oct 12 09:00 pm"	-0.00135662	-1	110.413	0.220082
"Oct 12 10:00 pm"	-0.00131747	-1	101.603	0.220082
"Oct 12 11:00 pm"	-0.0011007	-1	94.0113	0.220082
"Oct 13 12:00 am"	-0.000982351	-1	87.4261	0.220082
"Oct 13 01:00 am"	-0.000900532	-1	81.4291	0.220082
"Oct 13 02:00 am"	-0.00080534	-1	76.0146	0.220082
"Oct 13 03:00 am"	-0.000723611	-1	71.1656	0.220082
"Oct 13 04:00 am"	-0.000667814	-1	66.7446	0.220082
"Oct 13 05:00 am"	-0.000603463	-1	62.7156	0.220082
"Oct 13 06:00 am"	-0.000546366	-1	59.0774	0.220082
"Oct 13 07:00 am"	0.0154801	-1	113.406	0.220082
"Oct 13 08:00 am"	0.828543	0.529073	212.377	0.558416
"Oct 13 09:00 am"	1.32546	0.605599	212.377	0.81209
"Oct 13 10:00 am"	1.45396	0.605266	212.377	0.891174
"Oct 13 11:00 am"	1.47848	0.605293	212.377	0.906174
"Oct 13 12:00 pm"	1.49914	0.605288	212.377	0.918843
"Oct 13 01:00 pm"	1.45599	0.605336	212.377	0.892342
"Oct 13 02:00 pm"	1.37059	0.605702	212.377	0.839643
"Oct 13 03:00 pm"	1.07744	0.605317	212.377	0.660329
"Oct 13 04:00 pm"	0.516753	0.6059	212.377	0.316472
"Oct 13 05:00 pm"	0.0855691	-1	190.378	0.220082
"Oct 13 06:00 pm"	-0.00743391	-1	159.778	0.220082
"Oct 13 07:00 pm"	-0.00350495	-1	128.754	0.220082
"Oct 13 08:00 pm"	-0.00117208	-1	117.074	0.220082
"Oct 13 09:00 pm"	-0.00138895	-1	109.098	0.220082
"Oct 13 10:00 pm"	-0.001345	-1	100.095	0.220082
"Oct 13 11:00 pm"	-0.00114223	-1	92.2685	0.220082
"Oct 14 12:00 am"	-0.00101802	-1	85.432	0.220082
"Oct 14 01:00 am"	-0.000915043	-1	79.2817	0.220082
"Oct 14 02:00 am"	-0.000817868	-1	73.7798	0.220082
"Oct 14 03:00 am"	-0.00073473	-1	68.8528	0.220082
"Oct 14 04:00 am"	-0.000677594	-1	64.363	0.220082
"Oct 14 05:00 am"	-0.000612091	-1	60.2735	0.220082
"Oct 14 06:00 am"	-0.000554017	-1	56.5817	0.220082
"Oct 14 07:00 am"	0.0153769	-1	110.558	0.220082
"Oct 14 08:00 am"	0.832166	0.523059	212.377	0.563736
"Oct 14 09:00 am"	1.33601	0.60558	212.377	0.818572
"Oct 14 10:00 am"	1.45864	0.605263	212.377	0.894045
"Oct 14 11:00 am"	1.46719	0.605306	212.377	0.899243
"Oct 14 12:00 pm"	1.48024	0.605301	212.377	0.907247
"Oct 14 01:00 pm"	1.43077	0.605398	212.377	0.876819
"Oct 14 02:00 pm"	1.32593	0.605094	212.377	0.81285
"Oct 14 03:00 pm"	1.018	0.60514	212.377	0.624024
"Oct 14 04:00 pm"	0.462188	0.605649	212.377	0.283136
"Oct 14 05:00 pm"	0.0844636	-1	189.247	0.220082
"Oct 14 06:00 pm"	-0.0072277	-1	159.567	0.220082
"Oct 14 07:00 pm"	-0.00348858	-1	129.015	0.220082
"Oct 14 08:00 pm"	-0.00117219	-1	117.31	0.220082
"Oct 14 09:00 pm"	-0.00135536	-1	109.469	0.220082
"Oct 14 10:00 pm"	-0.00131641	-1	100.672	0.220082
"Oct 14 11:00 pm"	-0.00110233	-1	93.0726	0.220082
"Oct 15 12:00 am"	-0.000983145	-1	86.4783	0.220082
"Oct 15 01:00 am"	-0.000884962	-1	80.5375	0.220082
"Oct 15 02:00 am"	-0.000807446	-1	75.1575	0.220082
"Oct 15 03:00 am"	-0.000725767	-1	70.2924	0.220082
"Oct 15 04:00 am"	-0.000654458	-1	65.916	0.220082
"Oct 15 05:00 am"	-0.00059157	-1	61.9691	0.220082
"Oct 15 06:00 am"	-0.000535974	-1	58.4021	0.220082
"Oct 15 07:00 am"	0.0135266	-1	105.789	0.220082
"Oct 15 08:00 am"	0.751703	0.546172	212.377	0.5155
"Oct 15 09:00 am"	1.27406	0.60554	212.377	0.780643
"Oct 15 10:00 am"	1.39924	0.605577	212.377	0.857316
"Oct 15 11:00 am"	1.4151	0.605436	212.377	0.867182
"Oct 15 12:00 pm"	1.42485	0.605435	212.377	0.873155
"Oct 15 01:00 pm"	1.37468	0.605669	212.377	0.842177
"Oct 15 02:00 pm"	1.29325	0.606417	212.377	0.791601
"Oct 15 03:00 pm"	0.99912	0.605203	212.377	0.612407
"Oct 15 04:00 pm"	0.447433	0.60527	212.377	0.274217
"Oct 15 05:00 pm"	0.084228	-1	189.006	0.220082
"Oct 15 06:00 pm"	-0.00717776	-1	159.565	0.220082
"Oct 15 07:00 pm"	-0.00348561	-1	129.108	0.220082
"Oct 15 08:00 pm"	-0.00117809	-1	117.372	0.220082
"Oct 15 09:00 pm"	-0.00137421	-1	109.446	0.220082
"Oct 15 10:00 pm"	-0.00133274	-1	100.538	0.220082
"Oct 15 11:00 pm"	-0.00113374	-1	92.7745	0.220082
"Oct 16 12:00 am"	-0.00101025	-1	85.9909	0.220082
"Oct 16 01:00 am"	-0.000908217	-1	79.8885	0.220082
"Oct 16 02:00 am"	-0.000812006	-1	74.4277	0.220082
"Oct 16 03:00 am"	-0.000745036	-1	69.4778	0.220082
"Oct 16 04:00 am"	-0.00067167	-1	64.9819	0.220082
"Oct 16 05:00 am"	-0.000606593	-1	60.931	0.220082
"Oct 16 06:00 am"	-0.000549302	-1	57.2722	0.220082
"Oct 16 07:00 am"	0.0129716	-1	102.648	0.220082
"Oct 16 08:00 am"	0.747924	0.53022	212.377	0.518925
"Oct 16 09:00 am"	1.28774	0.606321	212.377	0.788315
"Oct 16 10:00 am"	1.41523	0.605388	212.377	0.867307
"Oct 16 11:00 am"	1.42329	0.605445	212.377	0.872191
"Oct 16 12:00 pm"	1.44487	0.605323	212.377	0.885542
"Oct 16 01:00 pm"	1.41294	0.60559	212.377	0.865701
"Oct 16 02:00 pm"	1.35977	0.605794	212.377	0.832923
"Oct 16 03:00 pm"	1.06755	0.604972	212.377	0.654531
"Oct 16 04:00 pm"	0.48662	0.605972	212.377	0.297992
"Oct 16 05:00 pm"	0.0848531	-1	189.646	0.220082
"Oct 16 06:00 pm"	-0.00733127	-1	159.487	0.220082
"Oct 16 07:00 pm"	-0.00351008	-1	128.663	0.220082
"Oct 16 08:00 pm"	-0.0011782	-1	116.904	0.220082
"Oct 16 09:00 pm"	-0.00138474	-1	108.931	0.220082
"Oct 16 10:00 pm"	-0.00135927	-1	99.8889	0.220082
"Oct 16 11:00 pm"	-0.00113841	-1	92.035	0.220082
"Oct 17 12:00 am"	-0.00101408	-1	85.2251	0.220082
"Oct 17 01:00 am"	-0.00091181	-1	79.0975	0.220082
"Oct 17 02:00 am"	-0.000830907	-1	73.5545	0.220082
"Oct 17 03:00 am"	-0.000746273	-1	68.5469	0.220082
"Oct 17 04:00 am"	-0.000672472	-1	64.0454	0.220082
"Oct 17 05:00 am"	-0.000622316	-1	59.9318	0.220082
"Oct 17 06:00 am"	-0.000548769	-1	56.231	0.220082
"Oct 17 07:00 am"	0.0141937	-1	105.999	0.220082
"Oct 17 08:00 am"	0.810126	0.505382	212.377	0.557842
"Oct 17 09:00 am"	1.3422	0.605572	212.377	0.822369
"Oct 17 10:00 am"	1.4626	0.605264	212.377	0.896471
"Oct 17 11:00 am"	1.47847	0.605299	212.377	0.906163
"Oct 17 12:00 pm"	1.49457	0.605295	212.377	0.916034
"Oct 17 01:00 pm"	1.45899	0.605333	212.377	0.894185
"Oct 17 02:00 pm"	1.37717	0.605676	212.377	0.843699
"Oct 17 03:00 pm"	1.07046	0.605099	212.377	0.656217
"Oct 17 04:00 pm"	0.467579	0.605966	212.377	0.286334
"Oct 17 05:00 pm"	0.0847817	-1	189.573	0.220082
"Oct 17 06:00 pm"	-0.00720711	-1	159.997	0.220082
"Oct 17 07:00 pm"	-0.00348243	-1	129.498	0.220082
"Oct 17 08:00 pm"	-0.00119849	-1	117.73	0.220082
"Oct 17 09:00 pm"	-0.00139975	-1	109.644	0.220082
"Oct 17 10:00 pm"	-0.00137122	-1	100.521	0.220082
"Oct 17 11:00 pm"	-0.00114907	-1	92.5952	0.220082
"Oct 18 12:00 am"	-0.00103996	-1	85.6594	0.220082
"Oct 18 01:00 am"	-0.000934299	-1	79.3757	0.220082
"Oct 18 02:00 am"	-0.000850378	-1	73.6986	0.220082
"Oct 18 03:00 am"	-0.000763304	-1	68.5737	0.220082
"Oct 18 04:00 am"	-0.000687413	-1	63.9693	0.220082
"Oct 18 05:00 am"	-0.000620626	-1	59.8217	0.220082
"Oct 18 06:00 am"	-0.00054715	-1	56.1327	0.220082
"Oct 18 07:00 am"	0.0134467	-1	103.231	0.220082
"Oct 18 08:00 am"	0.78865	0.547708	212.377	0.538981
"Oct 18 09:00 am"	1.33187	0.605581	212.377	0.816035
"Oct 18 10:00 am"	1.45058	0.605276	212.377	0.889092
"Oct 18 11:00 am"	1.46209	0.605313	212.377	0.896109
"Oct 18 12:00 pm"	1.47538	0.605302	212.377	0.904265
"Oct 18 01:00 pm"	1.44066	0.605354	212.377	0.882929
"Oct 18 02:00 pm"	1.37402	0.605684	212.377	0.841758
"Oct 18 03:00 pm"	1.06518	0.605886	212.377	0.652383
"Oct 18 04:00 pm"	0.453141	0.606067	212.377	0.277459
"Oct 18 05:00 pm"	0.0847835	-1	189.575	0.220082
"Oct 18 06:00 pm"	-0.00711896	-1	160.428	0.220082
"Oct 18 07:00 pm"	-0.00345452	-1	130.178	0.220082
"Oct 18 08:00 pm"	-0.00117659	-1	118.56	0.220082
"Oct 18 09:00 pm"	-0.00139761	-1	110.547	0.220082
"Oct 18 10:00 pm"	-0.00136996	-1	101.434	0.220082
