%   T[K]              h[J/kg]             v[m3/kg]          s[J/(kg.K)]           Cp[J/kg/K]             k[W/m.K]             mu[Pa.s]                Pr[-]
  995.00   3.004576049036e+06   9.431226329945e-04   9.010014862715e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
  996.00   3.007874113621e+06   9.431226329945e-04   9.013327835679e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
  997.00   3.011172178206e+06   9.431226329945e-04   9.016637484033e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
  998.00   3.014470242790e+06   9.431226329945e-04   9.019943814444e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
  999.00   3.017768307375e+06   9.431226329945e-04   9.023246833557e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1000.00   3.021066371960e+06   9.431226329945e-04   9.026546547999e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1001.00   3.024364436545e+06   9.431226329945e-04   9.029842964376e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1002.00   3.027662501130e+06   9.431226329945e-04   9.033136089273e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1003.00   3.030960565715e+06   9.431226329945e-04   9.036425929258e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1004.00   3.034258630299e+06   9.431226329945e-04   9.039712490877e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1005.00   3.037556694884e+06   9.431226329945e-04   9.042995780658e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1006.00   3.040854759469e+06   9.431226329945e-04   9.046275805108e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1007.00   3.044152824054e+06   9.431226329945e-04   9.049552570717e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1008.00   3.047450888639e+06   9.431226329945e-04   9.052826083952e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1009.00   3.050748953224e+06   9.431226329945e-04   9.056096351265e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1010.00   3.054047017808e+06   9.431226329945e-04   9.059363379086e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1011.00   3.057345082393e+06   9.431226329945e-04   9.062627173826e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1012.00   3.060643146978e+06   9.431226329945e-04   9.065887741878e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1013.00   3.063941211563e+06   9.431226329945e-04   9.069145089616e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1014.00   3.067239276148e+06   9.431226329945e-04   9.072399223395e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1015.00   3.070537340733e+06   9.431226329945e-04   9.075650149550e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1016.00   3.073835405317e+06   9.431226329945e-04   9.078897874400e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1017.00   3.077133469902e+06   9.431226329945e-04   9.082142404243e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1018.00   3.080431534487e+06   9.431226329945e-04   9.085383745358e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1019.00   3.083729599072e+06   9.431226329945e-04   9.088621904008e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1020.00   3.087027663657e+06   9.431226329945e-04   9.091856886435e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1021.00   3.090325728242e+06   9.431226329945e-04   9.095088698865e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1022.00   3.093623792826e+06   9.431226329945e-04   9.098317347504e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1023.00   3.096921857411e+06   9.431226329945e-04   9.101542838541e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1024.00   3.100219921996e+06   9.431226329945e-04   9.104765178145e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1025.00   3.103517986581e+06   9.431226329945e-04   9.107984372469e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1026.00   3.106816051166e+06   9.431226329945e-04   9.111200427647e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1027.00   3.110114115751e+06   9.431226329945e-04   9.114413349794e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1028.00   3.113412180335e+06   9.431226329945e-04   9.117623145011e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1029.00   3.116710244920e+06   9.431226329945e-04   9.120829819376e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1030.00   3.120008309505e+06   9.431226329945e-04   9.124033378954e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1031.00   3.123306374090e+06   9.431226329945e-04   9.127233829788e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1032.00   3.126604438675e+06   9.431226329945e-04   9.130431177907e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1033.00   3.129902503260e+06   9.431226329945e-04   9.133625429321e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1034.00   3.133200567844e+06   9.431226329945e-04   9.136816590022e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1035.00   3.136498632429e+06   9.431226329945e-04   9.140004665986e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1036.00   3.139796697014e+06   9.431226329945e-04   9.143189663171e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1037.00   3.143094761599e+06   9.431226329945e-04   9.146371587517e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1038.00   3.146392826184e+06   9.431226329945e-04   9.149550444948e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1039.00   3.149690890769e+06   9.431226329945e-04   9.152726241371e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1040.00   3.152988955353e+06   9.431226329945e-04   9.155898982674e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1041.00   3.156287019938e+06   9.431226329945e-04   9.159068674731e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1042.00   3.159585084523e+06   9.431226329945e-04   9.162235323396e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1043.00   3.162883149108e+06   9.431226329945e-04   9.165398934509e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1044.00   3.166181213693e+06   9.431226329945e-04   9.168559513890e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1045.00   3.169479278278e+06   9.431226329945e-04   9.171717067346e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1046.00   3.172777342862e+06   9.431226329945e-04   9.174871600665e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1047.00   3.176075407447e+06   9.431226329945e-04   9.178023119619e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1048.00   3.179373472032e+06   9.431226329945e-04   9.181171629962e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1049.00   3.182671536617e+06   9.431226329945e-04   9.184317137435e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1050.00   3.185969601202e+06   9.431226329945e-04   9.187459647759e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1051.00   3.189267665787e+06   9.431226329945e-04   9.190599166640e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1052.00   3.192565730371e+06   9.431226329945e-04   9.193735699769e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1053.00   3.195863794956e+06   9.431226329945e-04   9.196869252818e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1054.00   3.199161859541e+06   9.431226329945e-04   9.199999831446e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1055.00   3.202459924126e+06   9.431226329945e-04   9.203127441295e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1056.00   3.205757988711e+06   9.431226329945e-04   9.206252087988e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1057.00   3.209056053296e+06   9.431226329945e-04   9.209373777136e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1058.00   3.212354117880e+06   9.431226329945e-04   9.212492514332e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1059.00   3.215652182465e+06   9.431226329945e-04   9.215608305154e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1060.00   3.218950247050e+06   9.431226329945e-04   9.218721155163e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1061.00   3.222248311635e+06   9.431226329945e-04   9.221831069906e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1062.00   3.225546376220e+06   9.431226329945e-04   9.224938054913e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1063.00   3.228844440805e+06   9.431226329945e-04   9.228042115699e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1064.00   3.232142505389e+06   9.431226329945e-04   9.231143257762e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1065.00   3.235440569974e+06   9.431226329945e-04   9.234241486588e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1066.00   3.238738634559e+06   9.431226329945e-04   9.237336807644e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1067.00   3.242036699144e+06   9.431226329945e-04   9.240429226382e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1068.00   3.245334763729e+06   9.431226329945e-04   9.243518748242e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1069.00   3.248632828314e+06   9.431226329945e-04   9.246605378644e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1070.00   3.251930892898e+06   9.431226329945e-04   9.249689122996e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1071.00   3.255228957483e+06   9.431226329945e-04   9.252769986691e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1072.00   3.258527022068e+06   9.431226329945e-04   9.255847975104e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1073.00   3.261825086653e+06   9.431226329945e-04   9.258923093598e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1074.00   3.265123151238e+06   9.431226329945e-04   9.261995347519e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1075.00   3.268421215823e+06   9.431226329945e-04   9.265064742201e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1076.00   3.271719280407e+06   9.431226329945e-04   9.268131282958e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1077.00   3.275017344992e+06   9.431226329945e-04   9.271194975095e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1078.00   3.278315409577e+06   9.431226329945e-04   9.274255823897e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1079.00   3.281613474162e+06   9.431226329945e-04   9.277313834639e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1080.00   3.284911538747e+06   9.431226329945e-04   9.280369012578e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1081.00   3.288209603331e+06   9.431226329945e-04   9.283421362957e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1082.00   3.291507667916e+06   9.431226329945e-04   9.286470891006e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1083.00   3.294805732501e+06   9.431226329945e-04   9.289517601939e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1084.00   3.298103797086e+06   9.431226329945e-04   9.292561500955e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1085.00   3.301401861671e+06   9.431226329945e-04   9.295602593242e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1086.00   3.304699926256e+06   9.431226329945e-04   9.298640883970e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1087.00   3.307997990840e+06   9.431226329945e-04   9.301676378295e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1088.00   3.311296055425e+06   9.431226329945e-04   9.304709081362e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1089.00   3.314594120010e+06   9.431226329945e-04   9.307738998298e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1090.00   3.317892184595e+06   9.431226329945e-04   9.310766134218e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1091.00   3.321190249180e+06   9.431226329945e-04   9.313790494222e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1092.00   3.324488313765e+06   9.431226329945e-04   9.316812083398e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1093.00   3.327786378349e+06   9.431226329945e-04   9.319830906816e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1094.00   3.331084442934e+06   9.431226329945e-04   9.322846969537e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1095.00   3.334382507519e+06   9.431226329945e-04   9.325860276604e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1096.00   3.337680572104e+06   9.431226329945e-04   9.328870833048e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1097.00   3.340978636689e+06   9.431226329945e-04   9.331878643887e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1098.00   3.344276701274e+06   9.431226329945e-04   9.334883714124e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1099.00   3.347574765858e+06   9.431226329945e-04   9.337886048748e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1100.00   3.350872830443e+06   9.431226329945e-04   9.340885652736e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1101.00   3.354170895028e+06   9.431226329945e-04   9.343882531050e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1102.00   3.357468959613e+06   9.431226329945e-04   9.346876688640e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1103.00   3.360767024198e+06   9.431226329945e-04   9.349868130440e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1104.00   3.364065088783e+06   9.431226329945e-04   9.352856861373e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1105.00   3.367363153367e+06   9.431226329945e-04   9.355842886348e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1106.00   3.370661217952e+06   9.431226329945e-04   9.358826210260e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1107.00   3.373959282537e+06   9.431226329945e-04   9.361806837992e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1108.00   3.377257347122e+06   9.431226329945e-04   9.364784774412e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1109.00   3.380555411707e+06   9.431226329945e-04   9.367760024375e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1110.00   3.383853476292e+06   9.431226329945e-04   9.370732592726e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1111.00   3.387151540876e+06   9.431226329945e-04   9.373702484292e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1112.00   3.390449605461e+06   9.431226329945e-04   9.376669703892e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1113.00   3.393747670046e+06   9.431226329945e-04   9.379634256328e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1114.00   3.397045734631e+06   9.431226329945e-04   9.382596146390e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1115.00   3.400343799216e+06   9.431226329945e-04   9.385555378858e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1116.00   3.403641863801e+06   9.431226329945e-04   9.388511958495e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1117.00   3.406939928385e+06   9.431226329945e-04   9.391465890053e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1118.00   3.410237992970e+06   9.431226329945e-04   9.394417178272e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1119.00   3.413536057555e+06   9.431226329945e-04   9.397365827878e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1120.00   3.416834122140e+06   9.431226329945e-04   9.400311843586e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1121.00   3.420132186725e+06   9.431226329945e-04   9.403255230097e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1122.00   3.423430251310e+06   9.431226329945e-04   9.406195992098e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1123.00   3.426728315894e+06   9.431226329945e-04   9.409134134267e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1124.00   3.430026380479e+06   9.431226329945e-04   9.412069661268e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1125.00   3.433324445064e+06   9.431226329945e-04   9.415002577750e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1126.00   3.436622509649e+06   9.431226329945e-04   9.417932888354e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1127.00   3.439920574234e+06   9.431226329945e-04   9.420860597706e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1128.00   3.443218638819e+06   9.431226329945e-04   9.423785710420e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1129.00   3.446516703403e+06   9.431226329945e-04   9.426708231098e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1130.00   3.449814767988e+06   9.431226329945e-04   9.429628164329e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1131.00   3.453112832573e+06   9.431226329945e-04   9.432545514692e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1132.00   3.456410897158e+06   9.431226329945e-04   9.435460286751e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1133.00   3.459708961743e+06   9.431226329945e-04   9.438372485060e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1134.00   3.463007026328e+06   9.431226329945e-04   9.441282114160e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1135.00   3.466305090912e+06   9.431226329945e-04   9.444189178580e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1136.00   3.469603155497e+06   9.431226329945e-04   9.447093682838e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1137.00   3.472901220082e+06   9.431226329945e-04   9.449995631439e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1138.00   3.476199284667e+06   9.431226329945e-04   9.452895028876e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1139.00   3.479497349252e+06   9.431226329945e-04   9.455791879631e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1140.00   3.482795413837e+06   9.431226329945e-04   9.458686188174e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1141.00   3.486093478421e+06   9.431226329945e-04   9.461577958963e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1142.00   3.489391543006e+06   9.431226329945e-04   9.464467196444e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1143.00   3.492689607591e+06   9.431226329945e-04   9.467353905052e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1144.00   3.495987672176e+06   9.431226329945e-04   9.470238089211e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1145.00   3.499285736761e+06   9.431226329945e-04   9.473119753330e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1146.00   3.502583801346e+06   9.431226329945e-04   9.475998901811e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1147.00   3.505881865930e+06   9.431226329945e-04   9.478875539042e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1148.00   3.509179930515e+06   9.431226329945e-04   9.481749669399e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1149.00   3.512477995100e+06   9.431226329945e-04   9.484621297248e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1150.00   3.515776059685e+06   9.431226329945e-04   9.487490426943e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1151.00   3.519074124270e+06   9.431226329945e-04   9.490357062828e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1152.00   3.522372188855e+06   9.431226329945e-04   9.493221209232e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1153.00   3.525670253439e+06   9.431226329945e-04   9.496082870477e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1154.00   3.528968318024e+06   9.431226329945e-04   9.498942050871e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1155.00   3.532266382609e+06   9.431226329945e-04   9.501798754713e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1156.00   3.535564447194e+06   9.431226329945e-04   9.504652986288e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1157.00   3.538862511779e+06   9.431226329945e-04   9.507504749872e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1158.00   3.542160576363e+06   9.431226329945e-04   9.510354049729e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1159.00   3.545458640948e+06   9.431226329945e-04   9.513200890113e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1160.00   3.548756705533e+06   9.431226329945e-04   9.516045275266e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1161.00   3.552054770118e+06   9.431226329945e-04   9.518887209419e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1162.00   3.555352834703e+06   9.431226329945e-04   9.521726696793e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1163.00   3.558650899288e+06   9.431226329945e-04   9.524563741597e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1164.00   3.561948963872e+06   9.431226329945e-04   9.527398348030e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1165.00   3.565247028457e+06   9.431226329945e-04   9.530230520280e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1166.00   3.568545093042e+06   9.431226329945e-04   9.533060262523e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1167.00   3.571843157627e+06   9.431226329945e-04   9.535887578927e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1168.00   3.575141222212e+06   9.431226329945e-04   9.538712473646e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1169.00   3.578439286797e+06   9.431226329945e-04   9.541534950826e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1170.00   3.581737351381e+06   9.431226329945e-04   9.544355014601e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1171.00   3.585035415966e+06   9.431226329945e-04   9.547172669095e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1172.00   3.588333480551e+06   9.431226329945e-04   9.549987918421e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1173.00   3.591631545136e+06   9.431226329945e-04   9.552800766681e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1174.00   3.594929609721e+06   9.431226329945e-04   9.555611217967e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1175.00   3.598227674306e+06   9.431226329945e-04   9.558419276362e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1176.00   3.601525738890e+06   9.431226329945e-04   9.561224945937e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
 1177.00   3.604823803475e+06   9.431226329945e-04   9.564028230752e+03   3.298064584831e+03   3.798298933476e-01   2.492875446558e-03   2.164564814061e+01
