%   T[K]              h[J/kg]             v[m3/kg]          s[J/(kg.K)]           Cp[J/kg/K]             k[W/m.K]             mu[Pa.s]                Pr[-]
  687.00   4.283137205965e+05   1.932367149758e-04   1.321673473955e+03   9.937857400000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  688.00   4.293079418465e+05   1.932367149758e-04   1.323119613955e+03   9.946567600000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  689.00   4.303030341165e+05   1.932367149758e-04   1.324564918632e+03   9.955277800000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  690.00   4.312989974065e+05   1.932367149758e-04   1.326009390409e+03   9.963988000000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  691.00   4.322958317165e+05   1.932367149758e-04   1.327453031698e+03   9.972698200000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  692.00   4.332935370465e+05   1.932367149758e-04   1.328895844901e+03   9.981408400000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  693.00   4.342921133965e+05   1.932367149758e-04   1.330337832410e+03   9.990118600000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  694.00   4.352915607665e+05   1.932367149758e-04   1.331778996606e+03   9.998828800000e+02   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  695.00   4.362918791565e+05   1.932367149758e-04   1.333219339860e+03   1.000753900000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  696.00   4.372930685665e+05   1.932367149758e-04   1.334658864533e+03   1.001624920000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  697.00   4.382951289965e+05   1.932367149758e-04   1.336097572975e+03   1.002495940000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  698.00   4.392980604465e+05   1.932367149758e-04   1.337535467527e+03   1.003366960000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  699.00   4.403018629165e+05   1.932367149758e-04   1.338972550519e+03   1.004237980000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  700.00   4.413065364065e+05   1.932367149758e-04   1.340408824272e+03   1.005109000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  701.00   4.423120809215e+05   1.932367149758e-04   1.341844291103e+03   1.005980030000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  702.00   4.433184964665e+05   1.932367149758e-04   1.343278953319e+03   1.006851060000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  703.00   4.443257830415e+05   1.932367149758e-04   1.344712813213e+03   1.007722090000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  704.00   4.453339406465e+05   1.932367149758e-04   1.346145873063e+03   1.008593120000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  705.00   4.463429692815e+05   1.932367149758e-04   1.347578135143e+03   1.009464150000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  706.00   4.473528689465e+05   1.932367149758e-04   1.349009601713e+03   1.010335180000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  707.00   4.483636396415e+05   1.932367149758e-04   1.350440275025e+03   1.011206210000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  708.00   4.493752813665e+05   1.932367149758e-04   1.351870157322e+03   1.012077240000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  709.00   4.503877941215e+05   1.932367149758e-04   1.353299250836e+03   1.012948270000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  710.00   4.514011779065e+05   1.932367149758e-04   1.354727557792e+03   1.013819300000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  711.00   4.524154327215e+05   1.932367149758e-04   1.356155080403e+03   1.014690330000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  712.00   4.534305585665e+05   1.932367149758e-04   1.357581820873e+03   1.015561360000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  713.00   4.544465554415e+05   1.932367149758e-04   1.359007781400e+03   1.016432390000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  714.00   4.554634233465e+05   1.932367149758e-04   1.360432964168e+03   1.017303420000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  715.00   4.564811622815e+05   1.932367149758e-04   1.361857371355e+03   1.018174450000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  716.00   4.574997722465e+05   1.932367149758e-04   1.363281005128e+03   1.019045480000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  717.00   4.585192532415e+05   1.932367149758e-04   1.364703867647e+03   1.019916510000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  718.00   4.595396052665e+05   1.932367149758e-04   1.366125961062e+03   1.020787540000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  719.00   4.605608283215e+05   1.932367149758e-04   1.367547287513e+03   1.021658570000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  720.00   4.615829224065e+05   1.932367149758e-04   1.368967849132e+03   1.022529600000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  721.00   4.626058875215e+05   1.932367149758e-04   1.370387648043e+03   1.023400630000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  722.00   4.636297236665e+05   1.932367149758e-04   1.371806686359e+03   1.024271660000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  723.00   4.646544308415e+05   1.932367149758e-04   1.373224966186e+03   1.025142690000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  724.00   4.656800090465e+05   1.932367149758e-04   1.374642489620e+03   1.026013720000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  725.00   4.667064582815e+05   1.932367149758e-04   1.376059258751e+03   1.026884750000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  726.00   4.677337785465e+05   1.932367149758e-04   1.377475275656e+03   1.027755780000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  727.00   4.687619698415e+05   1.932367149758e-04   1.378890542408e+03   1.028626810000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  728.00   4.697910321665e+05   1.932367149758e-04   1.380305061068e+03   1.029497840000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  729.00   4.708209655215e+05   1.932367149758e-04   1.381718833689e+03   1.030368870000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  730.00   4.718517699065e+05   1.932367149758e-04   1.383131862319e+03   1.031239900000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  731.00   4.728834453215e+05   1.932367149758e-04   1.384544148992e+03   1.032110930000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  732.00   4.739159917665e+05   1.932367149758e-04   1.385955695739e+03   1.032981960000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  733.00   4.749494092415e+05   1.932367149758e-04   1.387366504578e+03   1.033852990000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  734.00   4.759836977465e+05   1.932367149758e-04   1.388776577523e+03   1.034724020000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  735.00   4.770188572815e+05   1.932367149758e-04   1.390185916577e+03   1.035595050000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  736.00   4.780548878465e+05   1.932367149758e-04   1.391594523735e+03   1.036466080000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  737.00   4.790917894415e+05   1.932367149758e-04   1.393002400986e+03   1.037337110000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  738.00   4.801295620665e+05   1.932367149758e-04   1.394409550308e+03   1.038208140000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  739.00   4.811682057215e+05   1.932367149758e-04   1.395815973673e+03   1.039079170000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  740.00   4.822077204065e+05   1.932367149758e-04   1.397221673044e+03   1.039950200000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  741.00   4.832481061215e+05   1.932367149758e-04   1.398626650377e+03   1.040821230000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  742.00   4.842893628665e+05   1.932367149758e-04   1.400030907619e+03   1.041692260000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  743.00   4.853314906415e+05   1.932367149758e-04   1.401434446710e+03   1.042563290000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  744.00   4.863744894465e+05   1.932367149758e-04   1.402837269581e+03   1.043434320000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  745.00   4.874183592815e+05   1.932367149758e-04   1.404239378157e+03   1.044305350000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  746.00   4.884631001465e+05   1.932367149758e-04   1.405640774355e+03   1.045176380000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  747.00   4.895087120415e+05   1.932367149758e-04   1.407041460081e+03   1.046047410000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  748.00   4.905551949665e+05   1.932367149758e-04   1.408441437239e+03   1.046918440000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  749.00   4.916025489215e+05   1.932367149758e-04   1.409840707719e+03   1.047789470000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  750.00   4.926507739065e+05   1.932367149758e-04   1.411239273410e+03   1.048660500000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  751.00   4.936998699215e+05   1.932367149758e-04   1.412637136188e+03   1.049531530000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  752.00   4.947498369665e+05   1.932367149758e-04   1.414034297925e+03   1.050402560000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  753.00   4.958006750415e+05   1.932367149758e-04   1.415430760483e+03   1.051273590000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  754.00   4.968523841465e+05   1.932367149758e-04   1.416826525718e+03   1.052144620000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  755.00   4.979049642815e+05   1.932367149758e-04   1.418221595480e+03   1.053015650000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  756.00   4.989584154465e+05   1.932367149758e-04   1.419615971608e+03   1.053886680000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  757.00   5.000127376415e+05   1.932367149758e-04   1.421009655937e+03   1.054757710000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  758.00   5.010679308665e+05   1.932367149758e-04   1.422402650294e+03   1.055628740000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  759.00   5.021239951215e+05   1.932367149758e-04   1.423794956497e+03   1.056499770000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  760.00   5.031809304065e+05   1.932367149758e-04   1.425186576359e+03   1.057370800000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  761.00   5.042387367215e+05   1.932367149758e-04   1.426577511684e+03   1.058241830000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  762.00   5.052974140665e+05   1.932367149758e-04   1.427967764271e+03   1.059112860000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  763.00   5.063569624415e+05   1.932367149758e-04   1.429357335910e+03   1.059983890000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  764.00   5.074173818465e+05   1.932367149758e-04   1.430746228386e+03   1.060854920000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  765.00   5.084786722815e+05   1.932367149758e-04   1.432134443474e+03   1.061725950000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  766.00   5.095408337465e+05   1.932367149758e-04   1.433521982945e+03   1.062596980000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  767.00   5.106038662415e+05   1.932367149758e-04   1.434908848561e+03   1.063468010000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  768.00   5.116677697665e+05   1.932367149758e-04   1.436295042079e+03   1.064339040000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  769.00   5.127325443215e+05   1.932367149758e-04   1.437680565248e+03   1.065210070000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  770.00   5.137981899065e+05   1.932367149758e-04   1.439065419809e+03   1.066081100000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  771.00   5.148647065215e+05   1.932367149758e-04   1.440449607499e+03   1.066952130000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  772.00   5.159320941665e+05   1.932367149758e-04   1.441833130046e+03   1.067823160000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  773.00   5.170003528415e+05   1.932367149758e-04   1.443215989172e+03   1.068694190000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  774.00   5.180694825465e+05   1.932367149758e-04   1.444598186593e+03   1.069565220000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  775.00   5.191394832815e+05   1.932367149758e-04   1.445979724017e+03   1.070436250000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  776.00   5.202103550465e+05   1.932367149758e-04   1.447360603147e+03   1.071307280000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  777.00   5.212820978415e+05   1.932367149758e-04   1.448740825677e+03   1.072178310000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  778.00   5.223547116665e+05   1.932367149758e-04   1.450120393298e+03   1.073049340000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  779.00   5.234281965215e+05   1.932367149758e-04   1.451499307691e+03   1.073920370000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  780.00   5.245025524065e+05   1.932367149758e-04   1.452877570533e+03   1.074791400000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  781.00   5.255777793215e+05   1.932367149758e-04   1.454255183492e+03   1.075662430000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  782.00   5.266538772665e+05   1.932367149758e-04   1.455632148233e+03   1.076533460000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  783.00   5.277308462415e+05   1.932367149758e-04   1.457008466412e+03   1.077404490000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  784.00   5.288086862465e+05   1.932367149758e-04   1.458384139679e+03   1.078275520000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  785.00   5.298873972815e+05   1.932367149758e-04   1.459759169679e+03   1.079146550000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  786.00   5.309669793465e+05   1.932367149758e-04   1.461133558050e+03   1.080017580000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  787.00   5.320474324415e+05   1.932367149758e-04   1.462507306422e+03   1.080888610000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  788.00   5.331287565665e+05   1.932367149758e-04   1.463880416422e+03   1.081759640000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  789.00   5.342109517215e+05   1.932367149758e-04   1.465252889669e+03   1.082630670000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  790.00   5.352940179065e+05   1.932367149758e-04   1.466624727776e+03   1.083501700000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  791.00   5.363779551215e+05   1.932367149758e-04   1.467995932349e+03   1.084372730000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  792.00   5.374627633665e+05   1.932367149758e-04   1.469366504989e+03   1.085243760000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  793.00   5.385484426415e+05   1.932367149758e-04   1.470736447292e+03   1.086114790000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  794.00   5.396349929465e+05   1.932367149758e-04   1.472105760846e+03   1.086985820000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  795.00   5.407224142815e+05   1.932367149758e-04   1.473474447233e+03   1.087856850000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  796.00   5.418107066465e+05   1.932367149758e-04   1.474842508032e+03   1.088727880000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  797.00   5.428998700415e+05   1.932367149758e-04   1.476209944811e+03   1.089598910000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  798.00   5.439899044665e+05   1.932367149758e-04   1.477576759137e+03   1.090469940000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  799.00   5.450808099215e+05   1.932367149758e-04   1.478942952569e+03   1.091340970000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  800.00   5.461725864065e+05   1.932367149758e-04   1.480308526659e+03   1.092212000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  801.00   5.472652339665e+05   1.932367149758e-04   1.481673483011e+03   1.093083120000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  802.00   5.483587526465e+05   1.932367149758e-04   1.483037823223e+03   1.093954240000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  803.00   5.494531424465e+05   1.932367149758e-04   1.484401548831e+03   1.094825360000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  804.00   5.505484033665e+05   1.932367149758e-04   1.485764661363e+03   1.095696480000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  805.00   5.516445354065e+05   1.932367149758e-04   1.487127162345e+03   1.096567600000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  806.00   5.527415385665e+05   1.932367149758e-04   1.488489053295e+03   1.097438720000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  807.00   5.538394128465e+05   1.932367149758e-04   1.489850335725e+03   1.098309840000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  808.00   5.549381582465e+05   1.932367149758e-04   1.491211011143e+03   1.099180960000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  809.00   5.560377747665e+05   1.932367149758e-04   1.492571081051e+03   1.100052080000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  810.00   5.571382624065e+05   1.932367149758e-04   1.493930546943e+03   1.100923200000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  811.00   5.582396211665e+05   1.932367149758e-04   1.495289410311e+03   1.101794320000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  812.00   5.593418510465e+05   1.932367149758e-04   1.496647672640e+03   1.102665440000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  813.00   5.604449520465e+05   1.932367149758e-04   1.498005335410e+03   1.103536560000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  814.00   5.615489241665e+05   1.932367149758e-04   1.499362400093e+03   1.104407680000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  815.00   5.626537674065e+05   1.932367149758e-04   1.500718868159e+03   1.105278800000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  816.00   5.637594817665e+05   1.932367149758e-04   1.502074741072e+03   1.106149920000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  817.00   5.648660672465e+05   1.932367149758e-04   1.503430020288e+03   1.107021040000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  818.00   5.659735238465e+05   1.932367149758e-04   1.504784707260e+03   1.107892160000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  819.00   5.670818515665e+05   1.932367149758e-04   1.506138803436e+03   1.108763280000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  820.00   5.681910504065e+05   1.932367149758e-04   1.507492310258e+03   1.109634400000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  821.00   5.693011203665e+05   1.932367149758e-04   1.508845229161e+03   1.110505520000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  822.00   5.704120614465e+05   1.932367149758e-04   1.510197561577e+03   1.111376640000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  823.00   5.715238736465e+05   1.932367149758e-04   1.511549308933e+03   1.112247760000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  824.00   5.726365569665e+05   1.932367149758e-04   1.512900472648e+03   1.113118880000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  825.00   5.737501114065e+05   1.932367149758e-04   1.514251054140e+03   1.113990000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  826.00   5.748645369665e+05   1.932367149758e-04   1.515601054819e+03   1.114861120000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  827.00   5.759798336465e+05   1.932367149758e-04   1.516950476089e+03   1.115732240000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  828.00   5.770960014465e+05   1.932367149758e-04   1.518299319352e+03   1.116603360000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  829.00   5.782130403665e+05   1.932367149758e-04   1.519647586002e+03   1.117474480000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  830.00   5.793309504065e+05   1.932367149758e-04   1.520995277431e+03   1.118345600000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  831.00   5.804497315665e+05   1.932367149758e-04   1.522342395023e+03   1.119216720000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  832.00   5.815693838465e+05   1.932367149758e-04   1.523688940158e+03   1.120087840000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  833.00   5.826899072465e+05   1.932367149758e-04   1.525034914212e+03   1.120958960000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  834.00   5.838113017665e+05   1.932367149758e-04   1.526380318555e+03   1.121830080000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  835.00   5.849335674065e+05   1.932367149758e-04   1.527725154553e+03   1.122701200000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  836.00   5.860567041665e+05   1.932367149758e-04   1.529069423565e+03   1.123572320000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  837.00   5.871807120465e+05   1.932367149758e-04   1.530413126949e+03   1.124443440000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  838.00   5.883055910465e+05   1.932367149758e-04   1.531756266053e+03   1.125314560000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  839.00   5.894313411665e+05   1.932367149758e-04   1.533098842225e+03   1.126185680000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  840.00   5.905579624065e+05   1.932367149758e-04   1.534440856805e+03   1.127056800000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  841.00   5.916854547665e+05   1.932367149758e-04   1.535782311130e+03   1.127927920000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  842.00   5.928138182465e+05   1.932367149758e-04   1.537123206531e+03   1.128799040000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  843.00   5.939430528465e+05   1.932367149758e-04   1.538463544335e+03   1.129670160000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  844.00   5.950731585665e+05   1.932367149758e-04   1.539803325864e+03   1.130541280000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  845.00   5.962041354065e+05   1.932367149758e-04   1.541142552436e+03   1.131412400000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  846.00   5.973359833665e+05   1.932367149758e-04   1.542481225364e+03   1.132283520000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  847.00   5.984687024465e+05   1.932367149758e-04   1.543819345954e+03   1.133154640000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  848.00   5.996022926465e+05   1.932367149758e-04   1.545156915512e+03   1.134025760000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  849.00   6.007367539665e+05   1.932367149758e-04   1.546493935335e+03   1.134896880000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  850.00   6.018720864065e+05   1.932367149758e-04   1.547830406718e+03   1.135768000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  851.00   6.030082899665e+05   1.932367149758e-04   1.549166330951e+03   1.136639120000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  852.00   6.041453646465e+05   1.932367149758e-04   1.550501709318e+03   1.137510240000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  853.00   6.052833104465e+05   1.932367149758e-04   1.551836543101e+03   1.138381360000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  854.00   6.064221273665e+05   1.932367149758e-04   1.553170833576e+03   1.139252480000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  855.00   6.075618154065e+05   1.932367149758e-04   1.554504582014e+03   1.140123600000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  856.00   6.087023745665e+05   1.932367149758e-04   1.555837789682e+03   1.140994720000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  857.00   6.098438048465e+05   1.932367149758e-04   1.557170457843e+03   1.141865840000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  858.00   6.109861062465e+05   1.932367149758e-04   1.558502587755e+03   1.142736960000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  859.00   6.121292787665e+05   1.932367149758e-04   1.559834180673e+03   1.143608080000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  860.00   6.132733224065e+05   1.932367149758e-04   1.561165237846e+03   1.144479200000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  861.00   6.144182371665e+05   1.932367149758e-04   1.562495760519e+03   1.145350320000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  862.00   6.155640230465e+05   1.932367149758e-04   1.563825749933e+03   1.146221440000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  863.00   6.167106800465e+05   1.932367149758e-04   1.565155207324e+03   1.147092560000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  864.00   6.178582081665e+05   1.932367149758e-04   1.566484133925e+03   1.147963680000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  865.00   6.190066074065e+05   1.932367149758e-04   1.567812530964e+03   1.148834800000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  866.00   6.201558777665e+05   1.932367149758e-04   1.569140399664e+03   1.149705920000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  867.00   6.213060192465e+05   1.932367149758e-04   1.570467741245e+03   1.150577040000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  868.00   6.224570318465e+05   1.932367149758e-04   1.571794556922e+03   1.151448160000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  869.00   6.236089155665e+05   1.932367149758e-04   1.573120847907e+03   1.152319280000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  870.00   6.247616704065e+05   1.932367149758e-04   1.574446615405e+03   1.153190400000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
  871.00   6.259152963665e+05   1.932367149758e-04   1.575771860621e+03   1.154061520000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
